class,age,male,female
0,0 to 1,542.85,502.5
1,1 to 5,2095.61,1936.46
10,10 to 15,2854.95,2710.51
15,15 to 20,3204.41,3229.69
20,20 to 25,3186.76,3005.98
25,25 to 30,3089.35,2823.3
30,30 to 35,2982.87,2763.99
35,35 to 40,2814.99,2621.71
40,40 to 45,2532.82,2473.2
45,45 to 50,2265.41,2178.39
5,5 to 10,2364.69,2180.87
50,50 to 55,1982.33,2007.12
55,55 to 60,1779.67,1712.12
60,60 to 65,1489.66,1455.38
65,65 to 70,1097.38,1138.41
70,70 to 75,717.04,790.73
75,75 to 80,398.66,488.8
80,80 and over,340.57,384.95
