class,age,male,female
0,0 to 1,740.35,673.03
1,1 to 5,2858.01,2593.65
10,10 to 15,3914.1,3641.3
15,15 to 20,3719.67,3560.52
20,20 to 25,3845.67,3606.52
25,25 to 30,4044.93,3815.64
30,30 to 35,3808.97,3465.78
35,35 to 40,3444.44,3157.69
40,40 to 45,2973.77,2786.95
45,45 to 50,2681.52,2496.42
5,5 to 10,3686.05,3393.79
50,50 to 55,2283.13,2228.6
55,55 to 60,1936.28,1802.13
60,60 to 65,1549.01,1490.22
65,65 to 70,1216.14,1142.71
70,70 to 75,771.04,843.13
75,75 to 80,547.98,571.11
80,80 and over,432.55,494.92
