class,age,male,female
0,0 to 1,1154.91,1078.52
1,1 to 5,4458.38,4156.26
10,10 to 15,5196.89,4875.28
15,15 to 20,4749.32,4797.31
20,20 to 25,4863.45,5052.89
25,25 to 30,5110.97,4850.38
30,30 to 35,4829.85,4486.15
35,35 to 40,4397.88,4114.6
40,40 to 45,3954.76,3874.94
45,45 to 50,3646.05,3402.83
5,5 to 10,5409.95,5091.99
50,50 to 55,3027.82,3039.53
55,55 to 60,2631.19,2508.67
60,60 to 65,2116.74,2091.32
65,65 to 70,1406.45,1373.05
70,70 to 75,804.87,957.91
75,75 to 80,468.47,556.81
80,80 and over,377.72,439.02
