class,age,male,female
0,0 to 1,1635.57,1512.41
1,1 to 5,6313.92,5828.35
10,10 to 15,7675.29,7333.56
15,15 to 20,7720.99,7655.79
20,20 to 25,7435.94,6877.19
25,25 to 30,7128.31,6744.7
30,30 to 35,6961.52,6717.22
35,35 to 40,6722.82,6247.07
40,40 to 45,6023.38,5948.18
45,45 to 50,5422.25,5191.99
5,5 to 10,7194.24,6725.14
50,50 to 55,4723.13,4734.47
55,55 to 60,4246.34,4354.92
60,60 to 65,3962.35,3967.7
65,65 to 70,2812.88,2918.59
70,70 to 75,1738.69,1955.8
75,75 to 80,945.11,1214.62
80,80 and over,847.64,1084.72
