class,age,male,female
0,0 to 1,589.78,538.5
1,1 to 5,2276.78,2075.2
10,10 to 15,3090.47,2906.95
15,15 to 20,3338.11,3324.18
20,20 to 25,3413.94,3353.51
25,25 to 30,3352.98,3150.39
30,30 to 35,3140.24,2945.45
35,35 to 40,2917.35,2759.54
40,40 to 45,2642.01,2598.63
45,45 to 50,2421.13,2315.77
5,5 to 10,2755.38,2496.59
50,50 to 55,2071.02,2109.02
55,55 to 60,1868.59,1749.01
60,60 to 65,1532.62,1434.91
65,65 to 70,1072.39,1030.98
70,70 to 75,663.93,730.3
75,75 to 80,415.74,440.01
80,80 and over,330.8,382.09
