class,age,male,female
0,0 to 1,833.04,775.94
1,1 to 5,3215.85,2990.2
10,10 to 15,3765.23,3529.69
15,15 to 20,3447.89,3481.05
20,20 to 25,3534.27,3662.81
25,25 to 30,3705.6,3514.69
30,30 to 35,3507.81,3257.03
35,35 to 40,3194.97,2985.16
40,40 to 45,2869.64,2805.22
45,45 to 50,2640.92,2461.36
5,5 to 10,3898.98,3662.67
50,50 to 55,2194.19,2198.82
55,55 to 60,1909.01,1815.84
60,60 to 65,1537.04,1514.87
65,65 to 70,1023.38,995.52
70,70 to 75,589.38,695.06
75,75 to 80,343.27,404.34
80,80 and over,278.48,320.13
