class,age,male,female
0,0 to 1,258.92,240.51
1,1 to 5,999.52,926.85
10,10 to 15,1251.83,1191.96
15,15 to 20,1058.54,1053.83
20,20 to 25,998.89,993.15
25,25 to 30,1033.82,986.72
30,30 to 35,1035.81,1029.72
35,35 to 40,1025.34,968.26
40,40 to 45,912.38,897.92
45,45 to 50,812.83,791.04
5,5 to 10,1221.24,1137.51
50,50 to 55,702,707.24
55,55 to 60,600.25,639.24
60,60 to 65,554.99,571.95
65,65 to 70,368.81,400.02
70,70 to 75,209.96,270.81
75,75 to 80,114.43,163.83
80,80 and over,96.53,130.64
