class,age,male,female
0,0 to 1,1025.28,954.32
1,1 to 5,3957.95,3677.65
10,10 to 15,4965.2,4730.28
15,15 to 20,4200.18,4183.39
20,20 to 25,3962.26,3949.84
25,25 to 30,4097.15,3909.47
30,30 to 35,4097.26,4075.61
35,35 to 40,4046.34,3827.57
40,40 to 45,3592.85,3542.17
45,45 to 50,3197.87,3111.05
5,5 to 10,4838.6,4512.45
50,50 to 55,2747.06,2773.87
55,55 to 60,2345.02,2499.45
60,60 to 65,2153.55,2230.3
65,65 to 70,1433.53,1564.58
70,70 to 75,812.13,1055.77
75,75 to 80,444.35,638.61
80,80 and over,372.56,508.26
