class,age,male,female
0,0 to 1,1573.44,1376.53
1,1 to 5,6074.05,5304.71
10,10 to 15,8753.87,8403.4
15,15 to 20,8561.3,8456.2
20,20 to 25,8452.85,7737.22
25,25 to 30,7931.16,7585.72
30,30 to 35,7375.36,7464.04
35,35 to 40,6936.73,7039.66
40,40 to 45,6412.39,6304.67
45,45 to 50,5653.82,5333.52
5,5 to 10,7938,7135.01
50,50 to 55,4719.87,5015.79
55,55 to 60,4199.42,4180.52
60,60 to 65,3600.73,3686.01
65,65 to 70,2638.23,2583.04
70,70 to 75,1796.13,1982.93
75,75 to 80,1139.96,1149.87
80,80 and over,946.99,1031.58
