class,age,male,female
0,0 to 1,1302.71,1147.61
1,1 to 5,5028.95,4422.52
10,10 to 15,6890.43,6403.68
15,15 to 20,7636.53,7326.52
20,20 to 25,8292.43,7656.33
25,25 to 30,8347.69,7823.42
30,30 to 35,7923.54,7250.01
35,35 to 40,7341.56,6736.48
40,40 to 45,6643.31,5987.52
45,45 to 50,5906.46,5363.77
5,5 to 10,6068.94,5407.77
50,50 to 55,5005.47,4826.61
55,55 to 60,4610.95,4042.35
60,60 to 65,3597.41,3256.86
65,65 to 70,2683.96,2544.63
70,70 to 75,1887.89,1992.11
75,75 to 80,1454.5,1439.02
80,80 and over,1164.84,1231.57
