class,age,male,female
0,0 to 1,520.82,457.15
1,1 to 5,2010.56,1761.71
10,10 to 15,2906.47,2779.4
15,15 to 20,2853.6,2815.51
20,20 to 25,2857.32,2626.91
25,25 to 30,2696.65,2579.22
30,30 to 35,2511.7,2518.14
35,35 to 40,2361.96,2376.12
40,40 to 45,2180.48,2134.73
45,45 to 50,1926.92,1817.87
5,5 to 10,2621.53,2354.94
50,50 to 55,1614.05,1698.09
55,55 to 60,1430.22,1418.44
60,60 to 65,1223.42,1237.08
65,65 to 70,900.83,882.85
70,70 to 75,616.35,678.37
75,75 to 80,399.5,403.58
80,80 and over,329.87,358.99
