class,age,male,female
0,0 to 1,949.03,845.98
1,1 to 5,3663.61,3260.15
10,10 to 15,5004.22,4641.63
15,15 to 20,4566.83,4610.38
20,20 to 25,4456.56,4532.38
25,25 to 30,4584.19,4426.55
30,30 to 35,4371.22,4164.73
35,35 to 40,4057.57,3791.49
40,40 to 45,3597.46,3437.13
45,45 to 50,3215.77,3051.91
5,5 to 10,4442.4,3997.68
50,50 to 55,2722.94,2863.13
55,55 to 60,2612.61,2431.76
60,60 to 65,2206.73,2047.85
65,65 to 70,1450.63,1400.4
70,70 to 75,928.63,986.57
75,75 to 80,526.33,538.51
80,80 and over,451.67,448.09
