class,age,male,female
0,0 to 1,880.83,784.94
1,1 to 5,3400.31,3024.9
10,10 to 15,4840.18,4552.08
15,15 to 20,4675.86,4830.81
20,20 to 25,4693.04,4874.56
25,25 to 30,4676.23,4836.58
30,30 to 35,4396.28,4390.09
35,35 to 40,4000.57,4028.32
40,40 to 45,3651.88,3681.96
45,45 to 50,3322.7,3414.97
5,5 to 10,4162.39,3774.31
50,50 to 55,3012.91,3186.33
55,55 to 60,2783.96,2739.98
60,60 to 65,2356.31,2222.3
65,65 to 70,1872.78,1815.25
70,70 to 75,1347.97,1487.14
75,75 to 80,1085.47,1092.19
80,80 and over,790.23,845.89
