class,age,male,female
0,0 to 1,938.84,848.05
1,1 to 5,3624.25,3268.12
10,10 to 15,5376.58,4967.16
15,15 to 20,5464.42,5336.9
20,20 to 25,6109.17,5794.62
25,25 to 30,6011.34,5750.4
30,30 to 35,5666.28,5306.51
35,35 to 40,5321.38,5023.66
40,40 to 45,4863.29,4614.96
45,45 to 50,4365.33,4117.95
5,5 to 10,4628.04,4134.31
50,50 to 55,3741.26,3666.26
55,55 to 60,3226.21,3110.87
60,60 to 65,2709.28,2497.52
65,65 to 70,2062.59,2031.81
70,70 to 75,1457.5,1570.58
75,75 to 80,1073.15,1092.84
80,80 and over,856.86,926.8
