class,age,male,female
0,0 to 1,1649.16,1540.06
1,1 to 5,6366.36,5934.88
10,10 to 15,7415.16,6955.8
15,15 to 20,6778.42,6848.65
20,20 to 25,6944.6,7215.57
25,25 to 30,7299.19,6925.97
30,30 to 35,6898.4,6405.38
35,35 to 40,6279.82,5872.93
40,40 to 45,5646.03,5530.58
45,45 to 50,5204.93,4856.22
5,5 to 10,7720.62,7267.89
50,50 to 55,4321.87,4337.6
55,55 to 60,3755.67,3580.23
60,60 to 65,3021.37,2984.59
65,65 to 70,2007.23,1958.91
70,70 to 75,1148.72,1366.77
75,75 to 80,668.59,794.35
80,80 and over,539.17,626.38
