class,age,male,female
0,0 to 1,891.37,810.67
1,1 to 5,3441.03,3124.08
10,10 to 15,4818.18,4547.57
15,15 to 20,4614.8,4671.29
20,20 to 25,4678.92,4580.22
25,25 to 30,4594.86,4463.88
30,30 to 35,4318.6,4094.03
35,35 to 40,3896.98,3740.23
40,40 to 45,3488.79,3407.61
45,45 to 50,3147.88,3086.8
5,5 to 10,4228.86,3863.77
50,50 to 55,2841.9,2762.86
55,55 to 60,2333.56,2194.5
60,60 to 65,1820.25,1715.34
65,65 to 70,1420.63,1386.12
70,70 to 75,1056.69,1165.66
75,75 to 80,738.39,758.39
80,80 and over,580.8,646.51
