class,age,male,female
0,0 to 1,2669.4,2380.28
1,1 to 5,10304.88,9172.82
10,10 to 15,14722.17,13805.27
15,15 to 20,14349.92,14743.56
20,20 to 25,14553.96,15002.18
25,25 to 30,14624.53,14994.89
30,30 to 35,13728.29,13574.27
35,35 to 40,12467.37,12451.75
40,40 to 45,11394.01,11424.2
45,45 to 50,10344.9,10561.95
5,5 to 10,12636.97,11446.25
50,50 to 55,9388.1,9877.65
55,55 to 60,8666.78,8476.04
60,60 to 65,7282.19,6837.78
65,65 to 70,5751.1,5577.47
70,70 to 75,4161.32,4595.32
75,75 to 80,3352.82,3366.61
80,80 and over,2467.62,2624.8
