class,age,male,female
0,0 to 1,1275.46,1199.77
1,1 to 5,4923.75,4623.52
10,10 to 15,5173.55,4842.63
15,15 to 20,3856.87,4209.34
20,20 to 25,3987.7,4285.78
25,25 to 30,4576.18,4215.31
30,30 to 35,4100.46,3772.8
35,35 to 40,3649.88,3544.89
40,40 to 45,3373.21,3090.26
45,45 to 50,2824.18,2626.15
5,5 to 10,6117.92,6054.28
50,50 to 55,2253.92,2142.14
55,55 to 60,1694.86,1814.08
60,60 to 65,1707.41,2185.99
65,65 to 70,1166.3,1467.01
70,70 to 75,566.98,828.93
75,75 to 80,263,382.08
80,80 and over,205.18,348.32
