class,age,male,female
0,0 to 1,840.33,740.2
1,1 to 5,3243.99,2852.49
10,10 to 15,4444.01,4130.03
15,15 to 20,4924.39,4724.41
20,20 to 25,5346.45,4936.85
25,25 to 30,5382.03,5044.33
30,30 to 35,5109.04,4674.99
35,35 to 40,4734.04,4343.62
40,40 to 45,4283.31,3860.78
45,45 to 50,3808.11,3458.55
5,5 to 10,3914.52,3488.05
50,50 to 55,3227.39,3112.48
55,55 to 60,2973.23,2606.98
60,60 to 65,2320.17,2100.56
65,65 to 70,1730.86,1640.85
70,70 to 75,1217.34,1284.3
75,75 to 80,937.51,927.44
80,80 and over,750.81,793.64
