class,age,male,female
0,0 to 1,303.12,285.13
1,1 to 5,1170.15,1098.8
10,10 to 15,1229.7,1151.17
15,15 to 20,917.15,1000.83
20,20 to 25,948.11,1019.02
25,25 to 30,1087.66,1002.01
30,30 to 35,974.77,897.12
35,35 to 40,867.92,843.16
40,40 to 45,802.16,735.29
45,45 to 50,671.98,624.99
5,5 to 10,1454.07,1438.87
50,50 to 55,536.34,509.85
55,55 to 60,403.49,431.8
60,60 to 65,406.2,519.93
65,65 to 70,277.45,348.89
70,70 to 75,134.81,197.05
75,75 to 80,62.51,90.84
80,80 and over,48.75,82.72
