class,age,male,female
0,0 to 1,1611.05,1471.58
1,1 to 5,6219.24,5671
10,10 to 15,8191.3,7817.29
15,15 to 20,8264.35,7995.76
20,20 to 25,8404.24,8105.62
25,25 to 30,8298.97,7821.65
30,30 to 35,7752.61,7465.12
35,35 to 40,7409.39,6891.95
40,40 to 45,6550.4,6328.27
45,45 to 50,6017.58,5510.77
5,5 to 10,7815.29,7225.92
50,50 to 55,4810.66,4747.1
55,55 to 60,4263.34,3806.58
60,60 to 65,3091.99,3177.07
65,65 to 70,2204.16,2285.83
70,70 to 75,1341.55,1444.45
75,75 to 80,747.27,855.92
80,80 and over,595.96,666.89
