class,age,male,female
0,0 to 1,634.83,579.87
1,1 to 5,2450.68,2234.65
10,10 to 15,3227.77,3080.39
15,15 to 20,3256.56,3150.72
20,20 to 25,3311.69,3194.01
25,25 to 30,3270.2,3082.12
30,30 to 35,3054.91,2941.63
35,35 to 40,2919.67,2715.77
40,40 to 45,2581.18,2493.65
45,45 to 50,2371.23,2171.52
5,5 to 10,3079.61,2847.37
50,50 to 55,1895.64,1870.59
55,55 to 60,1679.97,1499.98
60,60 to 65,1218.4,1251.92
65,65 to 70,868.55,900.73
70,70 to 75,528.64,569.19
75,75 to 80,294.46,337.27
80,80 and over,234.84,262.79
