class,age,male,female
0,0 to 1,2493.23,2275.93
1,1 to 5,9624.78,8770.7
10,10 to 15,13091.48,12301.79
15,15 to 20,14129.34,14069.34
20,20 to 25,14477.12,14274.07
25,25 to 30,14239.41,13414.82
30,30 to 35,13344.61,12532.04
35,35 to 40,12397.4,11749.66
40,40 to 45,11247.99,11072.46
45,45 to 50,10322.06,9875.27
5,5 to 10,11685.17,10578.95
50,50 to 55,8821.27,8976.71
55,55 to 60,7948.2,7413.1
60,60 to 65,6476.94,6059.54
65,65 to 70,4520.63,4353.93
70,70 to 75,2804.14,3092.69
75,75 to 80,1764.76,1864.53
80,80 and over,1398.05,1615.93
