class,age,male,female
0,0 to 1,820.6,769.34
1,1 to 5,3167.82,2964.8
10,10 to 15,4063.7,3919.09
15,15 to 20,3125.01,3383.51
20,20 to 25,3107.9,3460.15
25,25 to 30,3236.62,3194.12
30,30 to 35,2871.13,2853.05
35,35 to 40,2735.92,2787.53
40,40 to 45,2592.47,2640.94
45,45 to 50,2315.51,2259.11
5,5 to 10,4323.55,4091.58
50,50 to 55,1934.19,2054.67
55,55 to 60,1694.82,1854.56
60,60 to 65,1746.95,1829.33
65,65 to 70,1021.95,1081.44
70,70 to 75,505.07,685.27
75,75 to 80,280.13,368.23
80,80 and over,198.88,294.05
