class,age,male,female
0,0 to 1,406.86,379.5
1,1 to 5,1570.63,1462.48
10,10 to 15,2033.45,1960.51
15,15 to 20,1599.19,1716.05
20,20 to 25,1589.57,1737.61
25,25 to 30,1638.29,1612.27
30,30 to 35,1459.54,1452.95
35,35 to 40,1388.86,1414.87
40,40 to 45,1313.3,1333.75
45,45 to 50,1171.63,1139.63
5,5 to 10,2137.93,2015.83
50,50 to 55,978.59,1039.72
55,55 to 60,858.48,931.58
60,60 to 65,870.91,910.71
65,65 to 70,519.67,546.05
70,70 to 75,266.25,352.7
75,75 to 80,150.51,191.14
80,80 and over,109.48,154.87
