class,age,male,female
0,0 to 1,1569.69,1462.13
1,1 to 5,6059.58,5634.56
10,10 to 15,7347.55,6959.27
15,15 to 20,6073.81,6390.21
20,20 to 25,5817.34,6297.55
25,25 to 30,6128.78,6009.69
30,30 to 35,5636.85,5741.38
35,35 to 40,5414.72,5596.88
40,40 to 45,5047.47,5200.39
45,45 to 50,4498.18,4494.68
5,5 to 10,8515.17,8013.47
50,50 to 55,3691.02,3890.22
55,55 to 60,2823.01,3107.43
60,60 to 65,2351.39,3232.65
65,65 to 70,1642.51,2268.36
70,70 to 75,776.09,1275.55
75,75 to 80,334.51,555.64
80,80 and over,273.79,457.13
