class,age,male,female
0,0 to 1,882.42,826.11
1,1 to 5,3406.46,3183.56
10,10 to 15,4583.22,4350.94
15,15 to 20,3990.05,3844.91
20,20 to 25,3735.7,3832.49
25,25 to 30,3802.53,3721.98
30,30 to 35,3521.13,3495.42
35,35 to 40,3375.34,3413.83
40,40 to 45,3147.7,3242.76
45,45 to 50,2941.59,2905.25
5,5 to 10,4616.81,4234.86
50,50 to 55,2496.1,2610.47
55,55 to 60,2174.42,2132.76
60,60 to 65,1748.46,1781
65,65 to 70,1193.43,1234.67
70,70 to 75,678.45,846.86
75,75 to 80,397.14,504.85
80,80 and over,310.39,391.01
