class,age,male,female
0,0 to 1,1534.2,1443.17
1,1 to 5,5922.59,5561.53
10,10 to 15,6229.79,5835.64
15,15 to 20,4658.71,5079.71
20,20 to 25,4811.37,5172.45
25,25 to 30,5508.63,5078.5
30,30 to 35,4942.07,4555.34
35,35 to 40,4407.91,4287.96
40,40 to 45,4074.75,3747.15
45,45 to 50,3424.4,3188.74
5,5 to 10,7363.3,7284.13
50,50 to 55,2734.47,2602.71
55,55 to 60,2062.67,2205.2
60,60 to 65,2068.33,2643.53
65,65 to 70,1412.24,1773.14
70,70 to 75,684.22,998.71
75,75 to 80,316.64,460.89
80,80 and over,246.45,417.11
