class,age,male,female
0,0 to 1,844.2,743.7
1,1 to 5,3258.93,2865.99
10,10 to 15,4465.54,4149.05
15,15 to 20,4949.38,4746.95
20,20 to 25,5375.14,4962.45
25,25 to 30,5409.5,5070.61
30,30 to 35,5135.86,4699.41
35,35 to 40,4758.53,4366.44
40,40 to 45,4305.17,3880.29
45,45 to 50,3827.43,3475.8
5,5 to 10,3934.13,3505.46
50,50 to 55,3243.67,3127.25
55,55 to 60,2987.61,2619
60,60 to 65,2330.24,2109.14
65,65 to 70,1738.04,1647.06
70,70 to 75,1222.1,1289.21
75,75 to 80,941.12,931.09
80,80 and over,754.12,797.26
