class,age,male,female
0,0 to 1,482.21,451.44
1,1 to 5,1861.52,1739.71
10,10 to 15,2504.57,2377.63
15,15 to 20,2180.45,2101.12
20,20 to 25,2041.46,2094.35
25,25 to 30,2077.99,2033.96
30,30 to 35,1924.21,1910.15
35,35 to 40,1844.53,1865.56
40,40 to 45,1720.13,1772.06
45,45 to 50,1607.49,1587.63
5,5 to 10,2522.92,2314.2
50,50 to 55,1364.04,1426.54
55,55 to 60,1188.26,1165.49
60,60 to 65,955.48,973.26
65,65 to 70,652.18,674.71
70,70 to 75,370.75,462.78
75,75 to 80,217.02,275.88
80,80 and over,169.62,213.67
