class,age,male,female
0,0 to 1,1186.18,1062.73
1,1 to 5,4579.11,4095.42
10,10 to 15,6731.31,6162.03
15,15 to 20,7052.15,6934.91
20,20 to 25,7715.66,7518.05
25,25 to 30,8193.87,7915.23
30,30 to 35,7620.29,7039.27
35,35 to 40,6834.31,6445.35
40,40 to 45,6291.61,6063.43
45,45 to 50,5630.36,5479.83
5,5 to 10,5695.72,5110.79
50,50 to 55,5127.71,5201.96
55,55 to 60,4705.21,4396.83
60,60 to 65,3755.73,3414.45
65,65 to 70,2829.6,2753.72
70,70 to 75,2125.26,2360.1
75,75 to 80,1717.23,1698.7
80,80 and over,1362.76,1390.12
