class,age,male,female
0,0 to 1,3110.89,2828.72
1,1 to 5,12009.2,10900.98
10,10 to 15,16444.51,15300.87
15,15 to 20,15617.38,14949.88
20,20 to 25,16135.45,15141.28
25,25 to 30,16967.93,16009.9
30,30 to 35,15976.43,14545.16
35,35 to 40,14452.81,13258.61
40,40 to 45,12484.47,11708.41
45,45 to 50,11260.44,10487.86
5,5 to 10,15494.89,14265.86
50,50 to 55,9587.27,9363.16
55,55 to 60,8132.41,7572.02
60,60 to 65,6506.09,6261.97
65,65 to 70,5102.96,4798.02
70,70 to 75,3233.11,3538.33
75,75 to 80,2295.39,2394.81
80,80 and over,1811.77,2074.05
