class,age,male,female
0,0 to 1,954.3,882.58
1,1 to 5,3683.94,3401.19
10,10 to 15,4510.69,4307.29
15,15 to 20,4570.6,4537.74
20,20 to 25,4412.72,4090.47
25,25 to 30,4235.1,4000.15
30,30 to 35,4135.66,3980.51
35,35 to 40,3988.33,3708.6
40,40 to 45,3576.58,3529.9
45,45 to 50,3218.86,3083.57
5,5 to 10,4195.79,3919.25
50,50 to 55,2804.57,2812.29
55,55 to 60,2519.74,2570.78
60,60 to 65,2329.93,2330.46
65,65 to 70,1657.71,1722.83
70,70 to 75,1029.86,1157.93
75,75 to 80,560.69,719.27
80,80 and over,500.96,636.11
