class,age,male,female
0,0 to 1,2254.33,2120.96
1,1 to 5,8702.56,8173.49
10,10 to 15,9423.17,9010.3
15,15 to 20,7642.93,8140.2
20,20 to 25,7667.97,8308.95
25,25 to 30,8252.52,7793.51
30,30 to 35,7663.95,7411.64
35,35 to 40,7213.79,7311.56
40,40 to 45,6715.3,6771.2
45,45 to 50,6185.25,5944.45
5,5 to 10,11000.28,10777.5
50,50 to 55,5004.32,4921.4
55,55 to 60,4045,4217.6
60,60 to 65,3663.02,4494.75
65,65 to 70,2476.96,2972.42
70,70 to 75,1099.6,1536.87
75,75 to 80,476.71,731.65
80,80 and over,345.88,531.43
