class,age,male,female
0,0 to 1,513.04,468.62
1,1 to 5,1980.51,1805.92
10,10 to 15,2608.66,2489.48
15,15 to 20,2632.27,2546.87
20,20 to 25,2676.86,2581.86
25,25 to 30,2643.31,2491.28
30,30 to 35,2469.31,2377.62
35,35 to 40,2359.86,2195.13
40,40 to 45,2086.38,2015.7
45,45 to 50,1916.67,1755.4
5,5 to 10,2488.62,2300.86
50,50 to 55,1532.46,1512.31
55,55 to 60,1358.16,1212.76
60,60 to 65,985.27,1012.15
65,65 to 70,702.32,728.22
70,70 to 75,427.48,460.3
75,75 to 80,238.19,272.77
80,80 and over,189.96,212.59
