class,age,male,female
0,0 to 1,2406.05,2241.09
1,1 to 5,9288.25,8636.44
10,10 to 15,11312.55,10703.75
15,15 to 20,9403.42,9875.07
20,20 to 25,9023.33,9744.26
25,25 to 30,9485.76,9312.23
30,30 to 35,8725.71,8888.47
35,35 to 40,8377.15,8676.26
40,40 to 45,7813.25,8051.21
45,45 to 50,6960.27,6960.08
5,5 to 10,13079.7,12304.18
50,50 to 55,5710.94,6038.37
55,55 to 60,4370.29,4832.1
60,60 to 65,3652.82,5030.62
65,65 to 70,2560.59,3525.11
70,70 to 75,1202.84,1968.88
75,75 to 80,516.71,852.53
80,80 and over,418.02,702.3
