class,age,male,female
0,0 to 1,486.42,425.54
1,1 to 5,1877.78,1639.91
10,10 to 15,2706.42,2598.38
15,15 to 20,2646.24,2614.14
20,20 to 25,2612.11,2390.98
25,25 to 30,2450.74,2343.97
30,30 to 35,2278.7,2306.6
35,35 to 40,2143.27,2175.54
40,40 to 45,1981.48,1948.54
45,45 to 50,1747.08,1648.24
5,5 to 10,2454.14,2205.93
50,50 to 55,1458.42,1550.26
55,55 to 60,1297.56,1292.11
60,60 to 65,1112.91,1139.61
65,65 to 70,815.47,798.58
70,70 to 75,555.22,613.07
75,75 to 80,352.31,355.39
80,80 and over,292.63,318.8
