class,age,male,female
0,0 to 1,1745.17,1621.4
1,1 to 5,6737,6248.36
10,10 to 15,8448.45,8043.35
15,15 to 20,7088.66,7058.52
20,20 to 25,6682.47,6667.23
25,25 to 30,6941.79,6627.8
30,30 to 35,6962.99,6931.04
35,35 to 40,6900.12,6520.43
40,40 to 45,6137.9,6039.61
45,45 to 50,5465.56,5322.86
5,5 to 10,8254.95,7687.85
50,50 to 55,4718.51,4754.95
55,55 to 60,4025.31,4294.38
60,60 to 65,3720.25,3839.03
65,65 to 70,2464.18,2678.43
70,70 to 75,1396.58,1814.2
75,75 to 80,761.27,1096.07
80,80 and over,639.88,868.73
