class,age,male,female
0,0 to 1,308.74,288.42
1,1 to 5,1191.85,1111.47
10,10 to 15,1595.19,1510.4
15,15 to 20,1399.02,1341.24
20,20 to 25,1313.23,1340.96
25,25 to 30,1337,1304.38
30,30 to 35,1239.78,1224.45
35,35 to 40,1184.49,1190.69
40,40 to 45,1099.05,1127.33
45,45 to 50,1025.06,1008.43
5,5 to 10,1606.4,1472.17
50,50 to 55,868.2,905.61
55,55 to 60,757.29,741.1
60,60 to 65,608.3,621.83
65,65 to 70,417.55,431.96
70,70 to 75,236.3,293.31
75,75 to 80,138.23,175.06
80,80 and over,107.65,136.3
