class,age,male,female
0,0 to 1,532.14,498.86
1,1 to 5,2054.28,1922.44
10,10 to 15,2633.29,2539.32
15,15 to 20,2026.1,2193.61
20,20 to 25,2014.63,2243.16
25,25 to 30,2098.33,2070.92
30,30 to 35,1861.73,1850.42
35,35 to 40,1774.06,1808.17
40,40 to 45,1681.2,1713.29
45,45 to 50,1501.65,1465.64
5,5 to 10,2806.13,2655.39
50,50 to 55,1254.11,1332.23
55,55 to 60,1097.02,1200.88
60,60 to 65,1129.01,1185.59
65,65 to 70,661.15,701.91
70,70 to 75,326.31,444.07
75,75 to 80,180.66,238.12
80,80 and over,128.32,190.21
