class,age,male,female
0,0 to 1,1491.74,1381.07
1,1 to 5,5758.66,5322.18
10,10 to 15,7845.45,7449.4
15,15 to 20,8809.68,8880.38
20,20 to 25,8758.2,8257.07
25,25 to 30,8489.09,7755.21
30,30 to 35,8199.29,7596.48
35,35 to 40,7739.17,7206.39
40,40 to 45,6962.78,6798.25
45,45 to 50,6225.84,5987.05
5,5 to 10,6492.37,5989.05
50,50 to 55,5449.35,5517.18
55,55 to 60,4892.03,4707.98
60,60 to 65,4096.06,4003.68
65,65 to 70,3019.17,3134.38
70,70 to 75,1973.8,2176.63
75,75 to 80,1095.98,1345.86
80,80 and over,937.03,1058.89
