class,age,male,female
0,0 to 1,918.67,855.63
1,1 to 5,3546.39,3297.31
10,10 to 15,4304.38,4076.04
15,15 to 20,3558.26,3747.01
20,20 to 25,3406.73,3693.78
25,25 to 30,3588.88,3522.91
30,30 to 35,3294.27,3359.58
35,35 to 40,3163.18,3276.96
40,40 to 45,2951.7,3045.08
45,45 to 50,2629.32,2630.08
5,5 to 10,5003.68,4707.13
50,50 to 55,2155.38,2276.35
55,55 to 60,1642.99,1811.46
60,60 to 65,1362.93,1890.19
65,65 to 70,953.82,1327.45
70,70 to 75,448.79,744.16
75,75 to 80,191.79,320.61
80,80 and over,157.05,264.56
