class,age,male,female
0,0 to 1,977.5,908.17
1,1 to 5,3773.5,3499.81
10,10 to 15,4732.12,4505.21
15,15 to 20,3970.47,3953.59
20,20 to 25,3742.96,3734.42
25,25 to 30,3888.21,3712.34
30,30 to 35,3900.09,3882.19
35,35 to 40,3864.87,3652.2
40,40 to 45,3437.94,3382.88
45,45 to 50,3061.35,2981.42
5,5 to 10,4623.73,4306.09
50,50 to 55,2642.91,2663.32
55,55 to 60,2254.64,2405.35
60,60 to 65,2083.77,2150.3
65,65 to 70,1380.23,1500.23
70,70 to 75,782.25,1016.17
75,75 to 80,426.4,613.92
80,80 and over,358.41,486.59
