class,age,male,female
0,0 to 1,2486.85,2300.08
1,1 to 5,9600.16,8863.76
10,10 to 15,11670.18,11147.92
15,15 to 20,11670.31,11571.68
20,20 to 25,11231.87,10413.38
25,25 to 30,10789.95,10224.48
30,30 to 35,10554.01,10200.86
35,35 to 40,10204.43,9491.46
40,40 to 45,9146.46,9034.92
45,45 to 50,8234.14,7888.67
5,5 to 10,10963.55,10248.83
50,50 to 55,7169.85,7184.34
55,55 to 60,6434.08,6604.23
60,60 to 65,5998.82,6015.41
65,65 to 70,4249.06,4420.78
70,70 to 75,2623.34,2963.68
75,75 to 80,1425.8,1840.51
80,80 and over,1277.29,1639.13
