class,age,male,female
0,0 to 1,340.99,319.68
1,1 to 5,1316.34,1231.96
10,10 to 15,1688.36,1628.43
15,15 to 20,1297.96,1405.8
20,20 to 25,1291.2,1438.21
25,25 to 30,1344.69,1327.24
30,30 to 35,1192.48,1184.89
35,35 to 40,1136.18,1157.91
40,40 to 45,1076.96,1097.42
45,45 to 50,961.98,938.65
5,5 to 10,1797.66,1701.22
50,50 to 55,803.53,853.68
55,55 to 60,703.86,770.48
60,60 to 65,725.78,760.33
65,65 to 70,424.34,449.24
70,70 to 75,209.49,284.57
75,75 to 80,116.21,152.89
80,80 and over,82.44,122.09
