class,age,male,female
0,0 to 1,1094.09,994.62
1,1 to 5,4223.59,3832.94
10,10 to 15,5785.74,5383.4
15,15 to 20,5498.83,5267.04
20,20 to 25,5683.84,5333.01
25,25 to 30,5973.86,5637.01
30,30 to 35,5625.26,5120.69
35,35 to 40,5086.79,4665.62
40,40 to 45,4393.41,4119.3
45,45 to 50,3961.67,3690.35
5,5 to 10,5444.42,5012.32
50,50 to 55,3375.31,3294.53
55,55 to 60,2861.49,2663.54
60,60 to 65,2288.52,2201.18
65,65 to 70,1796.63,1688.85
70,70 to 75,1141.21,1248.05
75,75 to 80,810.89,844.96
80,80 and over,640.05,732.1
