class,age,male,female
0,0 to 1,1941.85,1765.12
1,1 to 5,7496.25,6802.19
10,10 to 15,10506.14,9918.1
15,15 to 20,10066.68,10207.05
20,20 to 25,10199.61,10009.55
25,25 to 30,10005.21,9743.5
30,30 to 35,9403.32,8935.44
35,35 to 40,8486.81,8164.76
40,40 to 45,7608.11,7444.35
45,45 to 50,6866.35,6749.73
5,5 to 10,9201.87,8404.3
50,50 to 55,6207.47,6049.28
55,55 to 60,5111.69,4815.24
60,60 to 65,3995.87,3763.94
65,65 to 70,3120.24,3046.19
70,70 to 75,2325.79,2566.05
75,75 to 80,1633.08,1675.51
80,80 and over,1280.76,1422.94
