class,age,male,female
0,0 to 1,587.38,530.18
1,1 to 5,2267.5,2043.15
10,10 to 15,3361.49,3102.63
15,15 to 20,3426.16,3348.76
20,20 to 25,3822.28,3635.77
25,25 to 30,3791.03,3630.56
30,30 to 35,3568.17,3336.96
35,35 to 40,3334.93,3148.27
40,40 to 45,3050.22,2899.57
45,45 to 50,2737.12,2590.76
5,5 to 10,2888.37,2581.4
50,50 to 55,2361.08,2322.74
55,55 to 60,2049.88,1970.09
60,60 to 65,1711.97,1575.84
65,65 to 70,1301.92,1280.93
70,70 to 75,926.31,1001.75
75,75 to 80,689.6,699.8
80,80 and over,550.19,590.92
