class,age,male,female
0,0 to 1,1150.07,974.84
1,1 to 5,4439.68,3756.72
10,10 to 15,5665.17,5244.91
15,15 to 20,5810.34,5553.45
20,20 to 25,5849.67,5691.39
25,25 to 30,5872.56,5661.04
30,30 to 35,5806.73,5435.46
35,35 to 40,5501.06,4933.85
40,40 to 45,4738.2,4435.25
45,45 to 50,4161.5,3950.01
5,5 to 10,5199,4635.33
50,50 to 55,3615.98,3700.8
55,55 to 60,3426.43,3214.16
60,60 to 65,2923.41,2674.53
65,65 to 70,2086.63,1897.08
70,70 to 75,1386.72,1345.63
75,75 to 80,875.92,822.33
80,80 and over,705.02,655.55
