class,age,male,female
0,0 to 1,648.58,589.61
1,1 to 5,2503.74,2272.15
10,10 to 15,3428.92,3189.94
15,15 to 20,3258.6,3119.17
20,20 to 25,3368.98,3159.47
25,25 to 30,3543.54,3342.67
30,30 to 35,3336.83,3036.18
35,35 to 40,3017.48,2766.28
40,40 to 45,2605.15,2441.49
45,45 to 50,2349.13,2186.98
5,5 to 10,3229.15,2973.11
50,50 to 55,2000.13,1952.35
55,55 to 60,1696.27,1578.74
60,60 to 65,1357,1305.5
65,65 to 70,1065.39,1001.06
70,70 to 75,675.47,738.62
75,75 to 80,480.06,500.31
80,80 and over,378.93,433.58
