class,age,male,female
0,0 to 1,2139.88,1901.7
1,1 to 5,8260.73,7328.56
10,10 to 15,11002.02,10169.79
15,15 to 20,11162.23,11161.47
20,20 to 25,12104.82,11741.93
25,25 to 30,11839.07,11252.96
30,30 to 35,10879.34,10175.68
35,35 to 40,9926.79,9337.2
40,40 to 45,8762.52,8350.83
45,45 to 50,7800.47,7642.92
5,5 to 10,9887.04,8958.6
50,50 to 55,6838.46,6989.59
55,55 to 60,6167.95,6071.98
60,60 to 65,5202.63,4799.68
65,65 to 70,3737.64,3609.3
70,70 to 75,2685.02,2846.46
75,75 to 80,1929.4,1939.05
80,80 and over,1559.9,1608.68
