class,age,male,female
0,0 to 1,1070.42,1006.34
1,1 to 5,4132.23,3878.12
10,10 to 15,4403.85,4118.59
15,15 to 20,3347.19,3624.47
20,20 to 25,3470.6,3712.15
25,25 to 30,3957.8,3666.45
30,30 to 35,3563.75,3285.71
35,35 to 40,3181.55,3096.8
40,40 to 45,2931.51,2693.92
45,45 to 50,2463.48,2294.02
5,5 to 10,5142.59,5075.61
50,50 to 55,1967.12,1882.51
55,55 to 60,1489.33,1595.17
60,60 to 65,1484.73,1886.84
65,65 to 70,1019.54,1270.84
70,70 to 75,494.75,714.24
75,75 to 80,231.17,332.62
80,80 and over,179.68,303.96
