class,age,male,female
0,0 to 1,773,682.6
1,1 to 5,2984.07,2630.5
10,10 to 15,4132.71,3691.28
15,15 to 20,4624.05,4218.75
20,20 to 25,5115.23,4669.22
25,25 to 30,4940.82,4751.18
30,30 to 35,4863.87,4466.52
35,35 to 40,4492.02,4136.44
40,40 to 45,3952.8,3577.83
45,45 to 50,3482.3,3166.42
5,5 to 10,3780.63,3358.34
50,50 to 55,2963.67,2783.18
55,55 to 60,2672.66,2314.75
60,60 to 65,1990.2,1729.97
65,65 to 70,1412.37,1229.3
70,70 to 75,930.51,931.18
75,75 to 80,655.23,646.05
80,80 and over,585.81,609.91
