class,age,male,female
0,0 to 1,2036.53,1956.4
1,1 to 5,7861.77,7539.36
10,10 to 15,8842.82,8433.74
15,15 to 20,6912.81,7053.63
20,20 to 25,6525.08,7049.76
25,25 to 30,7353.01,6831.59
30,30 to 35,6709.61,6465.79
35,35 to 40,6412.47,6118.63
40,40 to 45,5498.27,5336.76
45,45 to 50,4993.72,4856.95
5,5 to 10,9749.7,9541.17
50,50 to 55,4108.57,4008.27
55,55 to 60,3319.73,3513.63
60,60 to 65,2864.2,3211.63
65,65 to 70,1933.61,2316.08
70,70 to 75,1024.64,1385.39
75,75 to 80,495.73,717.49
80,80 and over,391.49,578.92
