class,age,male,female
0,0 to 1,1579.87,1405.66
1,1 to 5,6098.88,5416.98
10,10 to 15,8112.93,7497.85
15,15 to 20,8148.68,8190.83
20,20 to 25,8826.59,8616.99
25,25 to 30,8607.44,8206.37
30,30 to 35,7880.77,7398.66
35,35 to 40,7175.93,6779.87
40,40 to 45,6320.71,6070.44
45,45 to 50,5630.51,5571.45
5,5 to 10,7297.95,6623.85
50,50 to 55,4959.36,5105.52
55,55 to 60,4462.88,4451.48
60,60 to 65,3797.72,3512.52
65,65 to 70,2723.01,2636.11
70,70 to 75,1961.67,2083.69
75,75 to 80,1403.26,1413.44
80,80 and over,1132.92,1166.52
