class,age,male,female
0,0 to 1,1298.91,1135.63
1,1 to 5,5014.27,4376.37
10,10 to 15,7218.82,6920.44
15,15 to 20,7068.74,6969.45
20,20 to 25,6990.99,6395.33
25,25 to 30,6571.97,6282.49
30,30 to 35,6117.84,6177.16
35,35 to 40,5756.42,5823.19
40,40 to 45,5312.35,5210.75
45,45 to 50,4684.69,4414.93
5,5 to 10,6548.2,5879.35
50,50 to 55,3911.87,4150.64
55,55 to 60,3489.9,3465.28
60,60 to 65,2991.5,3048.82
65,65 to 70,2189.71,2137.69
70,70 to 75,1489.84,1639.29
75,75 to 80,948.5,954.71
80,80 and over,790.15,856.73
