class,age,male,female
0,0 to 1,352.86,310.33
1,1 to 5,1362.16,1195.92
10,10 to 15,1861.66,1729.88
15,15 to 20,2058.15,1974.13
20,20 to 25,2229.35,2061.59
25,25 to 30,2243.93,2104.94
30,30 to 35,2132.84,1953.01
35,35 to 40,1977.76,1813.27
40,40 to 45,1786.7,1612.17
45,45 to 50,1587.81,1443.99
5,5 to 10,1641.85,1462.86
50,50 to 55,1346.75,1301.23
55,55 to 60,1241.92,1091.25
60,60 to 65,971.99,880.21
65,65 to 70,724.12,685.5
70,70 to 75,508.44,534.99
75,75 to 80,389.43,384.68
80,80 and over,311.91,328.64
