class,age,male,female
0,0 to 1,1095.43,1033.28
1,1 to 5,4228.77,3981.94
10,10 to 15,5183.81,4957.53
15,15 to 20,4335.29,4407.28
20,20 to 25,4123.1,4168.24
25,25 to 30,4227.9,4002.91
30,30 to 35,4086.33,4082.72
35,35 to 40,3870.99,3694.17
40,40 to 45,3475.86,3574.85
45,45 to 50,3246.57,3123.43
5,5 to 10,4926.99,4776.28
50,50 to 55,2708.95,2885.5
55,55 to 60,2429.15,2639.81
60,60 to 65,2594.18,2723.57
65,65 to 70,1651.04,1806.09
70,70 to 75,916.4,1160.44
75,75 to 80,466.37,726.93
80,80 and over,422.67,642.61
