class,age,male,female
0,0 to 1,1527.07,1418.79
1,1 to 5,5895.06,5467.58
10,10 to 15,7383.86,7030.84
15,15 to 20,6231.02,6204.9
20,20 to 25,5878.89,5851.14
25,25 to 30,6089.5,5812.09
30,30 to 35,6100.75,6067.16
35,35 to 40,6038.25,5703.62
40,40 to 45,5373.03,5289.87
45,45 to 50,4788.36,4660.31
5,5 to 10,7204.38,6712.89
50,50 to 55,4133.7,4167.08
55,55 to 60,3534.18,3766.15
60,60 to 65,3272.38,3374.19
65,65 to 70,2171.81,2357.03
70,70 to 75,1234.7,1595.02
75,75 to 80,672.48,964.97
80,80 and over,567.19,769.22
