TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
DHARAMPUR,02-027-00023,0.1810202764976958,39.281400000000005,4.018,2021_04
DHARMSHALA,02-024-02114,0.9203258064516128,342.3612,37.61520000000001,2021_04
DHATWAL,02-028-02856,0.0541499999999999,6.714599999999999,1.3091,2021_04
DHIRA,02-024-02115,0.4098629032258064,50.823,7.8384,2021_04
DODRA KWAR,02-033-00036,0.3123687344913151,125.8846,6.905399999999999,2021_04
FATEHPUR,02-024-02116,0.2120802867383512,59.17039999999999,5.2319,2021_04
GALORE,02-028-02857,0.0370225806451612,2.2954,0.579,2021_04
GHANARI,02-029-00067,0.2344522580645161,72.6802,5.0322,2021_04
GHUMARWIN,02-030-02106,0.2490153225806451,61.7558,6.624099999999999,2021_04
HAMIRPUR,02-028-02858,0.0875364055299539,18.9954,1.6267999999999998,2021_04
HANGRANG,02-034-01703,0.2916838709677419,171.8018,10.4269,2021_04
HARCHAKIAN,02-024-02117,1.020645161290323,63.28,28.7498,2021_04
HAROLI,02-029-00068,0.0909395894428152,31.0104,1.849,2021_04
INDORA,02-024-02118,0.1941569892473118,90.283,4.9267,2021_04
JAISINGHPUR,02-024-02119,0.9548666666666668,177.6052,58.294700000000006,2021_04
JASWAN  KOTLA,02-024-02120,0.2779709677419355,34.4684,4.8962,2021_04
JAWALAMUKHI,02-024-02121,0.1982419354838709,36.873,3.1899,2021_04
JAWALI,02-024-02122,0.4741182795698925,176.372,26.1009,2021_04
JHANDUTA,02-030-02107,0.1755849462365591,81.647,6.117500000000001,2021_04
JOGINDAR NAGAR,02-027-00024,1.0662795698924732,396.656,30.9018,2021_04
JUBBAL,02-033-00037,0.2133096774193548,79.3512,7.6633,2021_04
KALPA,02-034-00009,1.6599273118279572,771.8662,55.63099999999999,2021_04
KAMRAU,02-032-00049,0.3945290322580645,85.6128,9.9742,2021_04
KANDAGHAT,02-031-00059,0.5455174193548388,169.11040000000003,17.0953,2021_04
KANGRA,02-024-02123,1.1423345622119814,247.8866,35.0957,2021_04
KARSOG,02-027-00025,0.8223403993855606,535.3435999999999,15.036099999999998,2021_04
KASAULI,02-031-00060,0.0746884792626728,16.2074,2.964,2021_04
KHUNDIAN,02-024-02124,0.163210752688172,30.3572,3.1872,2021_04
KOTKHAI,02-033-00038,0.5447906158357771,185.7736,9.6283,2021_04
KOTLI,02-027-00026,0.2159096774193548,26.772800000000004,7.7312,2021_04
KRISHANGARH,02-031-00061,0.1992399999999999,30.8822,4.8014,2021_04
KULLU,02-026-00014,1.059916715542522,722.8632,67.9942,2021_04
KUMHARSAIN,02-033-00039,0.5992007168458782,167.177,13.9165,2021_04
KUPVI,02-033-00040,0.4499006451612903,69.7346,10.5064,2021_04
LAD BHAROL,02-027-00027,2.881101075268817,267.9424,49.5469,2021_04
LAHAUL,02-025-00017,2.370606575682382,19107.089,125.5808,2021_04
MANALI,02-026-00015,4.255444271412681,3825.6444,165.88490000000002,2021_04
MORANG,02-034-01704,1.3178708684863525,2655.5098,57.42499999999999,2021_04
MULTHAN,02-024-02125,2.6108509337860784,3075.5824,108.53070000000002,2021_04
NADAUN,02-028-02859,0.1560930875576037,33.87220000000001,3.2709,2021_04
NAGROTA BAGWAN,02-024-02126,0.7144548387096775,88.59240000000001,28.9432,2021_04
NAHAN,02-032-00050,0.0477955334987593,19.2616,1.2827,2021_04
NAINA DEVI,02-030-02109,0.2516798387096774,62.4166,4.6406,2021_04
NALAGARH,02-031-00062,0.1263047146401985,50.9008,3.4287,2021_04
NAMHOL,02-030-02108,0.2465204301075269,45.8528,4.3879,2021_04
NANKHARI,02-033-00041,0.4061109677419355,62.9472,8.8979,2021_04
NERMAND,02-026-00016,0.7531141129032258,373.5446,29.232500000000005,2021_04
NERUA,02-033-00042,0.3125096774193548,116.2536,10.586200000000002,2021_04
NICHAR,02-034-00010,1.5918460829493088,2072.5836,65.6085,2021_04
NIHRI,02-027-00028,0.2720451612903226,75.90060000000001,4.995100000000002,2021_04
NOHRA,02-032-00051,0.2188285714285714,47.4858,4.611599999999999,2021_04
NURPUR,02-024-02127,0.1950258064516129,120.916,4.983,2021_04
PACHHAD,02-032-00052,0.0791023655913978,36.7826,1.8894,2021_04
PADHAR,02-027-00029,0.7821059907834101,339.434,27.3711,2021_04
PALAMPUR,02-024-02128,0.4689313092979127,247.1268,21.990099999999995,2021_04
PANGI,02-023-00006,0.9752718576195774,1753.5388,45.5105,2021_04
PAONTA SAHIB,02-032-01637,0.0859365591397849,63.936800000000005,3.4689,2021_04
POOH,02-034-01705,0.9564418696510862,1452.8352,53.2522,2021_04
RAJGARH,02-032-00053,0.0867815668202765,18.8316,1.4791,2021_04
RAKKAR,02-024-02129,0.2113784946236559,19.6582,3.3182000000000005,2021_04
RAMPUR,02-033-00043,0.682068817204301,697.7564,36.2114,2021_04
RAMSHAHR,02-031-00063,0.149405529953917,32.421,2.8777,2021_04
RENUKA,02-032-00055,0.2655987096774194,82.3356,4.3593,2021_04
ROHRU,02-033-00044,0.2199709677419355,68.191,7.6362,2021_04
RONHAT,02-032-03318,0.8119717741935484,201.369,23.7906,2021_04
SAINJ,02-026-00017,1.2263988876529477,1102.5326,49.9432,2021_04
SALUNI,02-023-00007,0.2929938879456706,172.5734,6.3311,2021_04
SANDHOL,02-027-00030,,0.0,,2021_04
SANGLA,02-034-01706,1.270602995391705,2205.7668,46.6361,2021_04
SARKAGHAT,02-027-00031,0.1350147465437788,29.2982,2.8772,2021_04
SEONI,02-033-00046,0.8013341935483872,248.4136,17.1532,2021_04
SHAHPUR,02-024-02130,0.9705846774193548,240.705,27.1744,2021_04
SHALAI,02-032-00056,0.544956129032258,168.9364,10.3464,2021_04
SHIMLA,02-033-00045,0.991399283154122,553.2008000000001,24.067300000000003,2021_04
SIHUNTA,02-023-00008,0.4772991202346042,162.759,27.43510000000001,2021_04
SOLAN,02-031-00064,0.2394435483870967,59.382,17.0443,2021_04
SPITI,02-025-02401,0.689061463753035,5959.6926,93.2211,2021_04
SUNDAR NAGAR,02-027-00032,0.2349924731182795,87.4172,5.082999999999999,2021_04
THEOG,02-033-00047,0.9737508064516128,482.9804,23.7815,2021_04
THUNAG,02-027-00033,0.8987519061583576,306.47439999999995,23.9866,2021_04
THURAL,02-024-02131,0.3577204301075269,33.268,8.11,2021_04
TIRA SUJANPUR,02-028-02860,0.1524048387096774,37.7964,5.027,2021_04
UNA,02-029-00069,0.1086331797235023,23.5734,1.9659,2021_04
AMB,02-029-00065,0.0264548387096774,10.6613,0.4459,2021_05
ANI,02-026-00011,0.2586252688172042,96.2086,3.7063,2021_05
ARKI,02-031-00057,0.2723755760368663,118.211,9.1559,2021_05
AUT,02-027-00018,0.1506338709677419,28.0179,4.2486,2021_05
BADDI,02-031-00058,0.1890467741935484,58.6045,5.1749,2021_05
BAIJNATH,02-024-02110,0.3315233870967742,123.3267,6.4679,2021_05
BALDWARA,02-027-00019,0.1311967741935484,8.1342,2.2679,2021_05
BALH,02-027-00020,0.1120172043010752,31.2528,3.5716,2021_05
BALI CHOWKI,02-027-03430,0.289826574500768,188.6771,5.2825,2021_05
BAMSAN,02-028-01431,0.0838096774193548,10.3924,1.404,2021_05
BANGANA,02-029-00066,0.0196967741935483,10.3802,0.4317,2021_05
BANJAR,02-026-00012,0.0904404838709677,56.0731,2.0364,2021_05
BAROH,02-024-02111,0.0457787096774193,7.095700000000001,0.6434,2021_05
BARSAR,02-028-02854,0.0122268817204301,2.2742,0.1855,2021_05
BHARARI,02-030-02104,0.1709348387096774,26.4949,2.2691,2021_05
BHATTIYAT,02-023-00001,0.0556695340501792,15.5318,0.804,2021_05
BHORANJ,02-028-02855,0.0930137096774193,11.5337,1.0638,2021_05
BHUNTAR,02-026-00013,0.1331007964954201,334.2161,3.4841,2021_05
BILASPUR,02-030-02105,0.0427438709677419,6.625300000000001,0.6048,2021_05
BRAHMAUR,02-023-00002,0.2152478326612903,427.0517,7.3555,2021_05
CHACHYOT,02-027-00022,0.1842006451612903,57.1022,3.4433,2021_05
CHAMBA,02-023-00003,0.1965135823429541,231.493,5.7405,2021_05
CHAUPAL,02-033-00034,0.5631319648093841,192.028,6.1934,2021_05
CHAURAH,02-023-00004,0.2381959326788218,339.66740000000004,5.0466,2021_05
CHIRGAON,02-033-00035,0.160938064516129,124.727,3.6636,2021_05
DADA SIBA,02-024-02112,0.0545612903225806,8.456999999999999,1.3439,2021_05
DADAHU,02-032-00048,0.1587367741935484,24.6042,2.0981,2021_05
DALHOUSIE,02-023-00005,0.1273005376344086,23.6779,3.0772,2021_05
DERA GOPIPUR,02-024-02113,0.0493086021505376,32.0999,1.433,2021_05
DHARAMPUR,02-027-00023,0.0882483870967742,19.1499,1.5922,2021_05
DHARMSHALA,02-024-02114,0.2447395161290322,91.0431,12.3992,2021_05
DHATWAL,02-028-02856,0.0083693548387096,1.0378,0.1074,2021_05
DHIRA,02-024-02115,0.079291129032258,9.8321,1.1448,2021_05
DODRA KWAR,02-033-00036,0.1390143920595533,56.0228,3.0688,2021_05
FATEHPUR,02-024-02116,0.1564035842293906,43.6366,7.8105,2021_05
GALORE,02-028-02857,0.0142225806451612,0.8818,0.3353,2021_05
GHANARI,02-029-00067,0.0513141935483871,15.9074,0.5637,2021_05
GHUMARWIN,02-030-02106,0.0918008064516129,22.7666,2.2946,2021_05
HAMIRPUR,02-028-02858,0.0338119815668202,7.3372,0.9599,2021_05
HANGRANG,02-034-01703,0.0428957555178268,25.2656,1.6505,2021_05
HARCHAKIAN,02-024-02117,0.2967451612903226,18.3982,8.8407,2021_05
HAROLI,02-029-00068,0.0207859237536656,7.088,0.425,2021_05
INDORA,02-024-02118,0.1097847311827956,51.0499,7.3832,2021_05
JAISINGHPUR,02-024-02119,0.1789338709677419,33.2817,5.008,2021_05
JASWAN  KOTLA,02-024-02120,0.0758604838709677,9.4067,1.4498,2021_05
JAWALAMUKHI,02-024-02121,0.022224193548387,4.133699999999999,0.6128,2021_05
JAWALI,02-024-02122,0.1235206989247311,45.9497,6.8477,2021_05
JHANDUTA,02-030-02107,0.0482498924731182,22.4362,2.4462,2021_05
JOGINDAR NAGAR,02-027-00024,0.2398153225806451,89.21130000000001,3.936,2021_05
JUBBAL,02-033-00037,0.3312618279569893,123.2294,3.9749,2021_05
KALPA,02-034-00009,0.1363920430107527,63.4223,3.9198,2021_05
KAMRAU,02-032-00049,0.4264405529953917,92.5376,7.5759,2021_05
KANDAGHAT,02-031-00059,0.3121248387096774,96.7587,9.1295,2021_05
KANGRA,02-024-02123,0.277405529953917,60.197,11.4091,2021_05
KARSOG,02-027-00025,0.2567537634408602,167.1467,2.3079,2021_05
KASAULI,02-031-00060,0.1429640552995391,31.0232,5.4214,2021_05
KHUNDIAN,02-024-02124,0.0307698924731182,5.723199999999999,0.8219,2021_05
KOTKHAI,02-033-00038,0.5769351906158358,196.7349,6.0568,2021_05
KOTLI,02-027-00026,0.1238879032258064,15.362100000000002,3.2636,2021_05
KRISHANGARH,02-031-00061,0.3282516129032257,50.879,7.9346,2021_05
KULLU,02-026-00014,0.1078709677419354,73.568,3.0201,2021_05
KUMHARSAIN,02-033-00039,0.459184229390681,128.1124,5.1388,2021_05
KUPVI,02-033-00040,0.4922335483870967,76.2962,8.0414,2021_05
LAD BHAROL,02-027-00027,0.4830752688172043,44.926,4.664,2021_05
LAHAUL,02-025-00017,0.0788153598014888,635.2518,3.5115,2021_05
MANALI,02-026-00015,0.1684638487208009,151.449,3.7639,2021_05
MORANG,02-034-01704,0.085216476426799,171.7112,3.8897,2021_05
MULTHAN,02-024-02125,0.1811422750424448,213.3856,2.0893,2021_05
NADAUN,02-028-02859,0.0249649769585253,5.4174,0.8547,2021_05
NAGROTA BAGWAN,02-024-02126,0.3290556451612903,40.8029,8.5184,2021_05
NAHAN,02-032-00050,0.0753387096774193,30.3615,1.9149,2021_05
NAINA DEVI,02-030-02109,0.0571947580645161,14.1843,0.9301,2021_05
NALAGARH,02-031-00062,0.1070518610421836,43.1419,1.8839,2021_05
NAMHOL,02-030-02108,0.0761091397849462,14.1563,0.9393,2021_05
NANKHARI,02-033-00041,0.3908045161290323,60.5747,5.1351,2021_05
NERMAND,02-026-00016,0.256851814516129,127.3985,3.666,2021_05
NERUA,02-033-00042,0.4620397849462366,171.8788,7.3312,2021_05
NICHAR,02-034-00010,0.0631860983102918,82.2683,2.26,2021_05
NIHRI,02-027-00028,0.1592415770609319,44.4284,1.758,2021_05
NOHRA,02-032-00051,0.2519152073732719,54.6656,2.2072,2021_05
NURPUR,02-024-02127,0.0542088709677419,33.6095,0.7924,2021_05
PACHHAD,02-032-00052,0.1127094623655913,52.40989999999999,2.5647,2021_05
PADHAR,02-027-00029,0.2307380184331797,100.1403,4.9956,2021_05
PALAMPUR,02-024-02128,0.2097453510436432,110.5358,6.7926,2021_05
PANGI,02-023-00006,0.1153433815350389,207.3874,4.0125,2021_05
PAONTA SAHIB,02-032-01637,0.1461305107526881,108.7211,4.4935,2021_05
POOH,02-034-01705,0.0601502962475312,91.3683,1.9208,2021_05
RAJGARH,02-032-00053,0.124163133640553,26.9434,2.2967,2021_05
RAKKAR,02-024-02129,0.0180182795698924,1.6757,0.2481,2021_05
RAMPUR,02-033-00043,0.2236376344086021,228.7813,3.5112,2021_05
RAMSHAHR,02-031-00063,0.0928695852534562,20.1527,1.8802,2021_05
RENUKA,02-032-00055,0.3041141935483871,94.2754,2.1705,2021_05
ROHRU,02-033-00044,0.1774006451612903,54.9942,3.3618,2021_05
RONHAT,02-032-03318,0.3356439516129032,83.2397,5.6196,2021_05
SAINJ,02-026-00017,0.0980483870967741,88.1455,2.409,2021_05
SALUNI,02-023-00007,0.4623298811544992,272.3123,7.4198,2021_05
SANDHOL,02-027-00030,,0.0,,2021_05
SANGLA,02-034-01706,0.1187941244239631,206.2266,4.176,2021_05
SARKAGHAT,02-027-00031,0.068031797235023,14.7629,1.0936,2021_05
SEONI,02-033-00046,0.2684545161290322,83.2209,3.4251,2021_05
SHAHPUR,02-024-02130,0.1973560483870967,48.9443,7.0757,2021_05
SHALAI,02-032-00056,0.5676858064516129,175.9826,7.3342,2021_05
SHIMLA,02-033-00045,0.3067609318996415,171.1726,3.5489,2021_05
SIHUNTA,02-023-00008,0.0871815249266862,29.7289,6.5427,2021_05
SOLAN,02-031-00064,0.1966822580645161,48.7772,8.8101,2021_05
SPITI,02-025-02401,0.0426307896866689,368.7137,1.9993,2021_05
SUNDAR NAGAR,02-027-00032,0.0971346774193548,36.1341,1.9105,2021_05
THEOG,02-033-00047,0.5491737903225806,272.3902,8.2789,2021_05
THUNAG,02-027-00033,0.2164697947214076,73.8162,2.0226,2021_05
THURAL,02-024-02131,0.0901569892473118,8.3846,1.6839,2021_05
TIRA SUJANPUR,02-028-02860,0.0601846774193548,14.9258,1.8028,2021_05
UNA,02-029-00069,0.0236967741935483,5.1422,0.4602,2021_05
AMB,02-029-00065,0.3011341025641025,117.4423,3.2735,2021_06
ANI,02-026-00011,0.2104855555555555,75.7748,3.2645,2021_06
ARKI,02-031-00057,1.9996483333333332,839.8523,47.6807,2021_06
AUT,02-027-00018,0.2917494444444444,52.5149,3.9205,2021_06
BADDI,02-031-00058,0.3209676666666666,96.2903,7.4135,2021_06
BAIJNATH,02-024-02110,0.3358172222222222,120.8942,5.1705,2021_06
BALDWARA,02-027-00019,0.2483883333333333,14.9033,1.6517,2021_06
BALH,02-027-00020,0.1833281481481481,49.4986,2.9962,2021_06
BALI CHOWKI,02-027-03430,0.3148126984126984,198.332,4.4405,2021_06
BAMSAN,02-028-01431,0.5102316666666666,61.2278,4.9811,2021_06
BANGANA,02-029-00066,0.1939574509803922,98.9183,2.686,2021_06
BANJAR,02-026-00012,0.0886931666666666,53.2159,2.3029,2021_06
BAROH,02-024-02111,0.1433586666666667,21.5038,2.0775,2021_06
BARSAR,02-028-02854,0.0982277777777777,17.681,2.0809,2021_06
BHARARI,02-030-02104,0.3301833333333333,49.5275,1.8999,2021_06
BHATTIYAT,02-023-00001,0.1702681481481481,45.9724,1.6876,2021_06
BHORANJ,02-028-02855,0.6230975,74.7717,4.462,2021_06
BHUNTAR,02-026-00013,0.1047730864197531,254.5986,3.8672,2021_06
BILASPUR,02-030-02105,0.30896,46.344,4.513,2021_06
BRAHMAUR,02-023-00002,0.2535444791666666,486.8054,12.6536,2021_06
CHACHYOT,02-027-00022,0.2577066666666667,77.312,3.7425,2021_06
CHAMBA,02-023-00003,0.2075227192982456,236.5759,6.7695,2021_06
CHAUPAL,02-033-00034,0.3879263636363636,128.01569999999998,5.7372,2021_06
CHAURAH,02-023-00004,0.135704420289855,187.2721,6.0475,2021_06
CHIRGAON,02-033-00035,0.1266264,94.9698,2.3899,2021_06
DADA SIBA,02-024-02112,0.1769473333333333,26.5421,2.9676,2021_06
DADAHU,02-032-00048,0.5195966666666667,77.9395,19.3688,2021_06
DALHOUSIE,02-023-00005,0.5005266666666667,90.0948,24.2171,2021_06
DERA GOPIPUR,02-024-02113,0.1610041269841269,101.4326,3.6019,2021_06
DHARAMPUR,02-027-00023,0.6120680952380952,128.5343,5.7879,2021_06
DHARMSHALA,02-024-02114,0.1962155555555555,70.63759999999999,7.8409,2021_06
DHATWAL,02-028-02856,0.0695983333333333,8.351799999999999,1.2386,2021_06
DHIRA,02-024-02115,0.4671316666666667,56.055800000000005,8.5231,2021_06
DODRA KWAR,02-033-00036,0.1040910256410256,40.5955,1.7931,2021_06
FATEHPUR,02-024-02116,0.181234074074074,48.9332,3.4444,2021_06
GALORE,02-028-02857,0.0360433333333333,2.1626,0.3472,2021_06
GHANARI,02-029-00067,0.3212793333333333,96.3838,3.7222,2021_06
GHUMARWIN,02-030-02106,0.1888504166666666,45.3241,1.7193,2021_06
HAMIRPUR,02-028-02858,0.0867347619047619,18.2143,0.987,2021_06
HANGRANG,02-034-01703,0.0098740350877192,5.6282000000000005,0.2058,2021_06
HARCHAKIAN,02-024-02117,0.2040016666666666,12.2401,2.8984,2021_06
HAROLI,02-029-00068,0.0986657575757575,32.5597,1.0647,2021_06
INDORA,02-024-02118,0.2558468888888889,115.1311,2.6726,2021_06
JAISINGHPUR,02-024-02119,0.6084516666666667,109.5213,9.1313,2021_06
JASWAN  KOTLA,02-024-02120,0.2422016666666666,29.0642,3.2489,2021_06
JAWALAMUKHI,02-024-02121,0.2786377777777778,50.1548,2.4981,2021_06
JAWALI,02-024-02122,0.2782669444444444,100.1761,3.8704,2021_06
JHANDUTA,02-030-02107,0.2329928888888889,104.8468,4.4034,2021_06
JOGINDAR NAGAR,02-027-00024,0.5253383333333334,189.1218,6.8172,2021_06
JUBBAL,02-033-00037,0.1979422222222222,71.2592,3.3652,2021_06
KALPA,02-034-00009,0.0387606666666666,17.4423,0.5895,2021_06
KAMRAU,02-032-00049,0.7067857142857142,148.42499999999998,16.3084,2021_06
KANDAGHAT,02-031-00059,0.6172986666666667,185.1896,11.6037,2021_06
KANGRA,02-024-02123,0.1841066666666666,38.6624,4.0598,2021_06
KARSOG,02-027-00025,0.5351026984126984,337.1147,28.4019,2021_06
KASAULI,02-031-00060,0.27409,57.5589,7.7818,2021_06
KHUNDIAN,02-024-02124,0.1733005555555555,31.1941,2.4463,2021_06
KOTKHAI,02-033-00038,0.3841087878787878,126.7559,5.309,2021_06
KOTLI,02-027-00026,0.4035833333333333,48.43,3.9502,2021_06
KRISHANGARH,02-031-00061,0.6899913333333333,103.4987,10.5775,2021_06
KULLU,02-026-00014,0.0813724242424242,53.7058,1.6788,2021_06
KUMHARSAIN,02-033-00039,0.3537318518518519,95.5076,4.349,2021_06
KUPVI,02-033-00040,0.5169366666666666,77.5405,11.8351,2021_06
LAD BHAROL,02-027-00027,0.5376633333333333,48.3897,4.2123,2021_06
LAHAUL,02-025-00017,0.0482058333333333,376.0055,1.9942,2021_06
MANALI,02-026-00015,0.1265065517241379,110.0607,2.2091,2021_06
MORANG,02-034-01704,0.0212668717948717,41.4704,0.8796,2021_06
MULTHAN,02-024-02125,0.0989962280701754,112.8557,1.2394,2021_06
NADAUN,02-028-02859,0.2142661904761904,44.9959,2.577,2021_06
NAGROTA BAGWAN,02-024-02126,0.5983341666666667,71.8001,14.3423,2021_06
NAHAN,02-032-00050,0.2383902564102564,92.9722,2.1394,2021_06
NAINA DEVI,02-030-02109,0.29943625,71.8647,4.6713,2021_06
NALAGARH,02-031-00062,0.3175330769230768,123.8379,4.6061,2021_06
NAMHOL,02-030-02108,0.5076811111111111,91.3826,5.1048,2021_06
NANKHARI,02-033-00041,0.2834,42.51,4.3438,2021_06
NERMAND,02-026-00016,0.1204697916666666,57.8255,3.1824,2021_06
NERUA,02-033-00042,0.2830808333333333,101.9091,8.3066,2021_06
NICHAR,02-034-00010,0.0271619841269841,34.2241,0.7396,2021_06
NIHRI,02-027-00028,1.050888888888889,283.74,28.4815,2021_06
NOHRA,02-032-00051,0.3682223809523809,77.3267,3.415,2021_06
NURPUR,02-024-02127,0.3112123333333333,186.7274,4.2905,2021_06
PACHHAD,02-032-00052,0.2893031111111111,130.1864,3.0161,2021_06
PADHAR,02-027-00029,0.2911564285714286,122.2857,4.0635,2021_06
PALAMPUR,02-024-02128,0.6137556862745098,313.0154,10.8487,2021_06
PANGI,02-023-00006,0.0425378735632183,74.0159,0.9604,2021_06
PAONTA SAHIB,02-032-01637,1.009136944444445,726.5786,23.5546,2021_06
POOH,02-034-01705,0.0136901360544217,20.1245,0.3851,2021_06
RAJGARH,02-032-00053,0.3169538095238095,66.5603,2.5478,2021_06
RAKKAR,02-024-02129,0.3039522222222222,27.3557,2.5964,2021_06
RAMPUR,02-033-00043,0.1218811111111111,120.6623,3.5489,2021_06
RAMSHAHR,02-031-00063,0.3565180952380952,74.8688,4.2773,2021_06
RENUKA,02-032-00055,0.3818333333333333,114.55,3.4461,2021_06
ROHRU,02-033-00044,0.1585356666666666,47.5607,3.4111,2021_06
RONHAT,02-032-03318,0.4441275,106.5906,5.7085,2021_06
SAINJ,02-026-00017,0.0945468965517241,82.25580000000001,3.6814,2021_06
SALUNI,02-023-00007,0.6557378947368421,373.7706,35.4924,2021_06
SANDHOL,02-027-00030,,0.0,,2021_06
SANGLA,02-034-01706,0.0536724404761904,90.1697,1.2971,2021_06
SARKAGHAT,02-027-00031,0.4792185714285714,100.6359,4.5779,2021_06
SEONI,02-033-00046,0.7225933333333334,216.778,28.7349,2021_06
SHAHPUR,02-024-02130,0.0897275,21.5346,2.2543,2021_06
SHALAI,02-032-00056,0.465377,139.6131,8.4599,2021_06
SHIMLA,02-033-00045,0.7843653703703704,423.5573,31.9059,2021_06
SIHUNTA,02-023-00008,0.0777790909090909,25.6671,2.0499,2021_06
SOLAN,02-031-00064,0.43192875,103.6629,15.3478,2021_06
SPITI,02-025-02401,0.0158052449223416,132.2899,0.8903,2021_06
SUNDAR NAGAR,02-027-00032,0.3159658333333333,113.7477,28.9755,2021_06
THEOG,02-033-00047,0.5343772916666667,256.5011,6.9961,2021_06
THUNAG,02-027-00033,0.3093966666666666,102.1009,3.6734,2021_06
THURAL,02-024-02131,0.4447433333333332,40.0269,8.1055,2021_06
TIRA SUJANPUR,02-028-02860,0.2280441666666667,54.7306,6.7447,2021_06
UNA,02-029-00069,0.1135328571428571,23.8419,1.0463,2021_06
AMB,02-029-00065,4.171062034739454,1680.938,64.7427,2021_07
ANI,02-026-00011,0.915394623655914,340.5268,9.3213,2021_07
ARKI,02-031-00057,2.8539396313364054,1238.6098,50.4254,2021_07
AUT,02-027-00018,1.3273688172043012,246.8906,56.1948,2021_07
BADDI,02-031-00058,2.0206654838709674,626.4063,65.2149,2021_07
BAIJNATH,02-024-02110,7.3976887096774195,2751.9402,123.4651,2021_07
BALDWARA,02-027-00019,4.220808064516128,261.6901,30.4236,2021_07
BALH,02-027-00020,4.547887096774193,1268.8605,74.0115,2021_07
BALI CHOWKI,02-027-03430,3.3857577572964668,2204.1283,71.9702,2021_07
BAMSAN,02-028-01431,7.7812298387096765,964.8725,75.0068,2021_07
BANGANA,02-029-00066,3.3375278937381405,1758.8772,60.8309,2021_07
BANJAR,02-026-00012,0.3803238709677419,235.8008,8.9484,2021_07
BAROH,02-024-02111,8.352823225806452,1294.6876,122.8522,2021_07
BARSAR,02-028-02854,0.630441935483871,117.2622,11.7901,2021_07
BHARARI,02-030-02104,5.8657,909.1835,33.9421,2021_07
BHATTIYAT,02-023-00001,3.843701433691757,1072.3927,66.6338,2021_07
BHORANJ,02-028-02855,9.847216129032258,1221.0548,78.2349,2021_07
BHUNTAR,02-026-00013,0.6554796097172441,1645.9093,55.2284,2021_07
BILASPUR,02-030-02105,1.4309303225806451,221.7942,40.8998,2021_07
BRAHMAUR,02-023-00002,5.054909173387097,10028.9398,227.6743,2021_07
CHACHYOT,02-027-00022,2.080408064516129,644.9265,55.7378,2021_07
CHAMBA,02-023-00003,2.432821222410866,2865.8634,94.2887,2021_07
CHAUPAL,02-033-00034,0.5977316715542522,203.8265,6.7752,2021_07
CHAURAH,02-023-00004,0.8050180224403927,1147.9557,8.503,2021_07
CHIRGAON,02-033-00035,1.052470451612903,815.6646000000001,61.91,2021_07
DADA SIBA,02-024-02112,7.696169032258064,1192.9062,151.7062,2021_07
DADAHU,02-032-00048,2.0285748387096776,314.4291,84.9745,2021_07
DALHOUSIE,02-023-00005,6.6280801075268805,1232.8229,119.3807,2021_07
