district,timeperiod,SDRF_tenders_awarded_value
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Anugul,2021_04,45128652
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Balangir,2021_04,34573107
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Baleshwar,2021_04,85670816
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bargarh,2021_04,46985963
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Bhadrak,2021_04,457603426
Boudh,2021_04,18553148
Boudh,2021_04,18553148
Boudh,2021_04,18553148
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Cuttack,2021_04,651323924
Deogarh,2021_04,5576876
Deogarh,2021_04,5576876
Deogarh,2021_04,5576876
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Dhenkanal,2021_04,23075256
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Gajapati,2021_04,9996069
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Ganjam,2021_04,842969326
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jagatsinghapur,2021_04,547919036
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
Jajapur,2021_04,422866037
