object_id,Repair and Restoration_tenders_awarded_value,timeperiod
21-392-03570,1419837.0,2020_07
21-377-03300,2214962.0,2020_12
21-387-03539,4465314.04,2020_12
21-393-03285,10991220.0,2020_12
21-387-03539,0.0,2021_02
21-395-03414,19521593.0,2021_02
21-374-03588,36178703.4,2021_03
21-376-03497,26156864.18,2021_03
21-377-03302,35220186.0,2021_03
21-382-03400,197179211.0,2021_03
21-372-03562,2737376.0,2021_04
21-372-03564,5326938.85,2021_04
21-372-03566,1449198.0,2021_04
21-374-03573,45308520.0,2021_04
21-374-03575,220803988.563,2021_04
21-375-03443,1699273.0,2021_04
21-375-03453,341740.0,2021_04
21-375-03455,7056275.72,2021_04
21-376-03488,6749480.0,2021_04
21-376-03491,382569.076,2021_04
21-376-03493,5856032.0,2021_04
21-376-03495,32985641.09,2021_04
21-376-03507,487677.263,2021_04
21-376-03510,13937913.0,2021_04
21-376-03511,2620312.0,2021_04
21-377-03298,17628928.0,2021_04
21-377-03300,31115623.0,2021_04
21-377-03301,57200122.0,2021_04
21-377-03302,35981115.0,2021_04
21-377-03303,72310321.0,2021_04
21-377-03304,17552261.0,2021_04
21-377-03306,8060962.0,2021_04
21-377-03307,16594855.0,2021_04
21-377-03308,39318794.0,2021_04
21-377-03309,12468438.0,2021_04
21-378-03323,13149056.0,2021_04
21-379-03434,46831256.0,2021_04
21-380-03386,61010976.0,2021_04
21-380-03387,31522328.0,2021_04
21-380-03389,8190285.0,2021_04
21-380-03391,36535707.0,2021_04
21-381-03336,22475338.0,2021_04
21-381-03341,8542323.0,2021_04
21-382-03395,2085473.339,2021_04
21-382-03400,957556152.634,2021_04
21-383-03349,2337866.0,2021_04
21-383-03351,537633.85,2021_04
21-383-03352,1086824.8,2021_04
21-383-03355,4020767.3,2021_04
21-386-03461,455541.39,2021_04
21-386-03464,2897095.76,2021_04
21-387-03537,12638656.0,2021_04
21-387-03539,23245820.0,2021_04
21-387-03541,4746194397.0,2021_04
21-388-03375,39885075.0,2021_04
21-392-03567,1228567.06,2021_04
21-394-03534,759018.43,2021_04
21-395-03414,14978536.0,2021_04
21-396-03550,9760219.0,2021_04
21-396-03557,1872762.65,2021_04
21-370-03312,1529558.0,2021_05
21-372-03562,4823398.0,2021_05
21-372-03566,15581699.0,2021_05
21-374-03579,31451138.82,2021_05
21-374-03588,27194635.0,2021_05
21-376-03488,11630115.0,2021_05
21-376-03492,42796072.0,2021_05
21-376-03493,29075320.0,2021_05
21-376-03495,2643914.27,2021_05
21-376-03498,26033562.0,2021_05
21-376-03499,3524892.0,2021_05
21-376-03510,12231565.0,2021_05
21-376-03511,14503499.0,2021_05
21-377-03300,5202896.0,2021_05
21-377-03301,15431366.0,2021_05
21-377-03303,10703321.0,2021_05
21-377-03304,35104870.0,2021_05
21-377-03306,7229900.0,2021_05
21-378-03322,1657200.0,2021_05
21-378-03323,22699418.0,2021_05
21-379-03434,37453988.0,2021_05
21-379-03435,3169736.0,2021_05
21-380-03389,5386450.0,2021_05
21-380-03392,32433247.0,2021_05
21-381-03341,83069690.0,2021_05
21-382-03400,164329207.0,2021_05
21-383-03349,14199150.0,2021_05
21-383-03353,935057.33,2021_05
21-383-03355,5586926.18,2021_05
21-385-03527,2643743.0,2021_05
21-386-03458,252992885.31,2021_05
21-386-03464,1898834.0,2021_05
21-387-03541,5003031.0,2021_05
21-387-03544,24019676.0,2021_05
21-387-03546,5747558.0,2021_05
21-388-03373,4871829.79,2021_05
21-390-03430,8838929.1,2021_05
21-392-03567,36273725.0,2021_05
21-392-03568,1049674.0,2021_05
21-392-03570,1135869.89,2021_05
21-394-03532,5302435.73,2021_05
21-394-03534,27131574.0,2021_05
21-395-03409,15425617.57,2021_05
21-396-03548,1130538.0,2021_05
21-396-03550,4609999.0,2021_05
21-396-03557,3603118.0,2021_05
21-399-03484,165834487.0,2021_05
21-370-03312,2821949.0,2021_06
21-370-03313,3064427.619,2021_06
21-371-03404,33889743.0,2021_06
21-372-03560,3149120.65,2021_06
21-372-03566,11123414.76,2021_06
21-374-03588,3985377.08,2021_06
21-374-03589,6454797.74,2021_06
21-375-03443,6193033.0,2021_06
21-376-03487,32815880.0,2021_06
