@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,006-WGDNGP,245.7,,,,,,250.9,2005-09-16,Vidharbha,"['Wireless', 'Telemetry']",,,,Bhandara,2014-05-22,Level,245.5,,,,006-WGDNGP,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-01-002,20.27,,,,,,22.73,2007-09-10,Assam & Meghalaya,['Manual'],,,,,2015-05-18,Level,19.27,,,,01-11-01-002,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,062-HGDDDN,,,,830.0,,,,,Uttarakhand,,835.0,,,,2023-07-06,Inflow,,,,,062-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,039-CDJAPR,,,,305.85,,,,,,['Telemetry'],307.37,,,,2018-06-04,Inflow,,,,,039-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-MAHGAND,259.0,,,,,,265.4,1973-08-31,,,,,,,2020-05-06,Level,258.0,,,,028-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-CDJAPR,165.0,,,,,,170.05,2022-08-25,East Rajasthan,"['Telemetry', 'Manual']",,,,,2014-05-21,Level,164.0,,,,013-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,021-LBDJPG,,,,,,,,,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Inflow,,,,,021-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MDSIL,13.5,,,,,,14.43,,,"['GSM', 'Manual']",,,,,2015-05-04,Level,11.5,,,,012-MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-CDJAPR,,,,260.3,,,,,,['Telemetry'],261.2,,,,2018-06-05,Inflow,,,,,043-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,01 02 14 005,,,,55.53,,,,,"Saurashtra, Kutch and Diu",,57.68,,,,2023-06-12,Inflow,,,,,01 02 14 005,31.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-SWRDKOCHI,7.0,,,,,,9.58,2018-08-16,,"['GSM', 'Manual']",,,,,2015-05-31,Level,6.0,,,,018-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,43mgd5ptn,,,,274.39,,,,,,,269.9,,,,2019-05-06,Inflow,,,,,43mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-HYDCHENNAI,17.28,,,,,,18.7,1982-11-30,,[None],,,,,2014-05-29,Level,15.91,,,,002-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-NDBHP,,,,355.4,,,356.692,,East Madhya Pradesh,['Wireless'],356.692,,,tawanagar,2014-04-28,Inflow,,,,,015-NDBHP,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MGD5PTN,60.82,,,,,,61.82,2022-10-15,Bihar,[None],,,,,2014-05-29,Level,59.82,,,,012-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-01-007,19.83,,,,,,21.84,1989-08-01,Assam & Meghalaya,['Manual'],,,,Silchar,2015-05-14,Level,18.83,,,,01-11-01-007,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-DDASL	,268.834,,,268.834,,,265.56,1985-09-17,Jharkhand,['Wireless'],268.834,,,Peterbar,2014-03-14,Inflow,,,,,008-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,025-mgd4ptn,30.0,,,,,,32.1,1982-09-07,Bihar,['GSM'],,,,,2014-06-02,Level,29.0,,,,025-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029-mgd4ptn,47.0,,,,,,49.4,2017-08-14,,[None],,,,,2014-06-02,Level,46.0,,,,029-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-SWRDKOCHI,10.0,,,,,,12.4,2018-08-19,Kerala,"['GSM', 'Manual']",,,,,2015-05-31,Level,9.0,,,,012-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-mgd2lkn,137.6,,,,,,138.14,2010-09-26,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-06-02,Level,136.6,,,,003-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,0052-SRDCBE,132.5,,,,,,134.76,1997-11-17,Tamilnadu & Puducherry,,,,,,2019-05-30,Level,131.5,,,,0052-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,020-MAHGAND,45.34,,,,,,47.45,2006-08-20,"Gujarat Region, Daman, Dadra & Naharhaveli","['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-28,Level,44.09,,,,020-MAHGAND,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-MBDGHY,19.83,,,,,,21.84,1989-08-01,Assam & Meghalaya,['Wireless'],,,,Silchar,2014-04-29,Level,18.83,,,010-MBDGHY,010-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,024-UBDDIB,78.42,,2020-08-27,,,,80.16,2018-08-02,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-29,Level,77.42,,2020-08-27,,024-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-06,224.0,,,,,,225.25,,Sub Himalayan West Bengal,['Manual'],,,,,2017-07-11,Level,223.0,,,,DWRIS-06,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-MBDGHY,25.34,,,,,,25.95,2018-06-13,Assam & Meghalaya,"['Wireless', 'Manual']",,,,Kailashahar,2014-04-30,Level,24.34,,,,023-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-mgd4ptn,66.0,,,,,,67.26,2022-06-29,,"['GSM', 'Manual']",,,,,2014-06-02,Level,65.0,,,,028-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-mgd2lkn,114.0,,,,,,114.075,2010-09-29,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-20,Level,112.0,,,,012-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-TDSURAT,105.15,,,105.156,,,106.98,,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],105.539,,,Songarh,2014-04-24,Inflow,103.32,,,,021-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-ERDBWN,18.33,,,,,,21.95,1960-08-16,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-24,Level,17.83,,,,016-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,020-mgd4ptn,68.5,,,,,,71.35,1965-08-01,Bihar,['GSM'],,,,,2014-06-02,Level,67.5,,,,020-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-mgd2lkn,163.07,,,,,,162.881,1978-08-06,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-21,Level,162.07,,,,009-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-TDSURAT,19.2,,,,,,23.76,,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],,,,,2014-05-28,Level,18.2,,,,031-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-LGDHYD,42.0,,2023-06-17,,,,50.42,1986-08-16,,['Telemetry'],,,,,2017-05-17,Level,40.5,,2023-06-17,,030-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-MGD5PTN,31.09,,,,,,32.87,2003-09-17,Bihar,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-28,Level,30.09,,,,007-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-ERDBWN,123.5,,,,,,129.82,1973-10-12,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-20,Level,122.5,,,,008-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-UBDDIB,65.23,,,,,,66.59,1988-08-27,Assam & Meghalaya,"['Wireless', 'GSM']",,,,,2014-04-28,Level,64.23,,,,031-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-UBDDIB,56.0,,,,,,58.09,2004-07-21,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-29,Level,55.0,,,,034-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-ERDBWN,38.36,,,,,,41.35,2011-09-23,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-24,Level,37.44,,,,015-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-mgd4ptn,46.94,,,,,,49.52,2004-07-12,Bihar,['GSM'],,,,,2014-05-31,Level,45.94,,,,014-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-MGD5PTN,39.33,,,,,,40.99,1976-09-19,Bihar,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,munger,2014-04-28,Level,38.33,,,,005-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-MGD1LKN,92.73,,,,,,94.01,2009-10-11,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-16,Level,91.73,,,,011-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-mgd2lkn,99.36,,,,,,99.84,1973-08-03,East Uttar Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-21,Level,98.36,,,,013-mgd2lkn,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,037-MDBURLA,11.76,,,,,,13.11,2011-09-11,Odisha,[None],,,,,2014-04-29,Level,10.85,,,,037-MDBURLA,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029-ERDBWN,16.835,,,,,,19.655,1990-11-04,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,berhempur,2014-04-24,Level,15.835,,,,029-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MBDGHY,36.27,,,,,,37.43,1954-07-31,Assam & Meghalaya,['Wireless'],,,,Goalpara,2014-03-12,Level,35.27,,,002-MBDGHY,002-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-ERDBWN,23.0,,,,,,24.78,1975-08-20,Odisha,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-24,Level,22.0,,,,023-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MGD4PTN,52.53,,,,,,54.29,1987-08-15,Bihar,"['Wireless', 'Manual']",,,,,2014-04-21,Level,51.53,,,,004-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,035-ERDBWN,84.0,,,,,,88.75,1980-09-17,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-24,Level,83.0,,,,035-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-LBDJPG,48.2,,,,,,49.85,2007-09-07,Sub Himalayan West Bengal,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,47.7,,,,028-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-LGDHYD,16.08,,,,,,18.36,1986-08-16,Coastal Andhra Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Rajahmundry,2014-05-20,Level,14.25,,,,028-LGDHYD,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-WGDNGP,227.73,,,,,,237.115,1994-09-07,Vidharbha,"['Wireless', 'Telemetry']",,,,Pauni,2014-05-21,Level,226.73,,,,009-WGDNGP,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,039-mdburla,10.76,,,10.76,,,11.6,1982-08-31,Odisha,"['Wireless', 'Telemetry', 'GSM', 'Manual']",10.76,,,Nimapara,2014-04-28,Level,9.85,,,,039-mdburla,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MGD4PTN,63.2,,,,,,67.09,1975-07-30,Bihar,['Manual'],,,,motihari,2014-04-21,Level,62.2,,,,002-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-mgd4ptn,46.02,,,,,,49.38,1987-08-15,Bihar,['GSM'],,,,,2014-06-02,Level,45.02,,,,005-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-mgd4ptn,36.58,,,,,,39.22,1976-08-16,Bihar,['GSM'],,,,,2014-06-02,Level,35.58,,,,007-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-LBDJPG,28.62,,,,,,30.37,2019-07-17,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,27.62,,,005-LBDJPG,005-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-mgd2lkn,109.5,,,,,,110.85,1971-09-11,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-21,Level,108.5,,,,014-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-mgd2lkn,124.0,,,,,,124.49,2010-09-28,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-07-02,Level,123.0,,,,011-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-HGDDDN,294.0,,,,,,296.3,2010-09-19,Uttarakhand,"['Wireless', 'Telemetry']",,,,HARIDWAR,2014-04-24,Level,293.0,,,,015-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-SWRDKOCHI,9.2,,,,,,11.27,2018-08-17,Kerala,"['GSM', 'Manual']",,,,PALAKKAD,2015-05-13,Level,8.2,,,,008-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-UYDDEL,205.33,,,,,,207.49,1978-09-06,"Haryana, Chandrigarh & Delhi",[None],,,,,2014-05-12,Level,204.5,,,,015-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-MGD5PTN,22.25,,,,,,25.14,1998-09-07,Gangetic West Bengal,[None],,,,,2014-05-30,Level,21.25,,,028-MGD5PTN,028-MGD5PTN,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,047-ERDBWN,,,,65.0,,,,,Coastal Andhra Pradesh,"['Telemetry', 'GSM', 'Manual']",65.0,,,,2018-05-24,Inflow,,,,,047-ERDBWN,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-LYDAGRA,113.0,,,,,,118.51,2021-08-06,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-19,Level,112.0,,,,005-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-TDSURAT,31.09,,,,,,41.645,1970-09-06,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],,,,,2014-05-23,Level,30.48,,,,003-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-TDSURAT,7.315,,,,,,12.645,1970-09-06,"Gujarat Region, Daman, Dadra & Naharhaveli",['Wireless'],,,,Bharuch,2014-04-24,Level,6.705,,,,004-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-wgdngp,160.95,,,,,,162.74,2023-07-29,,"['Telemetry', 'GSM', 'Manual']",,,,,2018-05-24,Level,159.95,,,,028-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-TDSURAT,3.4,,,,,,4.0,2004-08-03,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],,,,,2014-05-28,Level,2.6,,,,032-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,060 MDBURLA,,,,348.7,,,,,,,350.7,,,,2019-05-13,Inflow,,,,,060 MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-MBDGHY,14.94,,2014-04-30,,,,16.57,2010-06-10,Assam & Meghalaya,"['Wireless', 'Manual']",,,,Karimganj,2014-04-30,Level,13.94,,2014-04-30,,021-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-NDBHP,437.8,,,,,,439.405,1974-07-15,East Madhya Pradesh,[None],,,,,2014-04-24,Level,437.0,,2023-03-16,,010-NDBHP,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-UGDHYD,354.0,,,,,,357.1,2006-08-06,Madhya Maharashtra,"['Wireless', 'Telemetry']",,,,,2014-05-20,Level,351.0,,,,015-UGDHYD,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-mgd4ptn,42.63,,,,,,46.56,2020-08-03,Bihar,['GSM'],,,,,2014-06-02,Level,41.63,,,,006-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-NDBHP,293.83,,2014-04-24,,,,301.33,1972-08-27,West Madhya Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-24,Level,292.83,,2014-04-24,,016-NDBHP,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-TDSURAT,9.5,,,,,,12.5,2006-08-06,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],,,,surat,2014-04-24,Level,8.5,,,,023-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,033-wgdngp,,,,344.4,,,345.6,2020-08-29,,,345.6,,,,2021-06-01,Inflow,,,,,033-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-05,364.98,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Level,363.98,,,,DWRIS-05,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-050-1251,,,,462.2,,,463.3,,,,463.3,,,,2021-06-11,Inflow,,,,,NBO-2-050-1251,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-mgd5ptn,33.68,,,,,,34.86,2021-08-18,Bihar,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-28,Level,32.68,,,,006-mgd5ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-UYDDEL,231.5,,,,,,232.75,2013-06-18,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-08,Level,231.0,,,,012-UYDDEL,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-mgd4ptn,69.15,,,,,,70.04,2002-07-26,Bihar,[None],,,,,2014-06-02,Level,68.15,,,,010-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-LBDJPG,48.42,,,,,,50.08,1984-09-15,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-30,Level,47.81,,,,004-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-MGD5PTN,50.32,,,,,,50.93,1948-08-18,Bihar,['GSM'],,,,,2014-05-29,Level,49.32,,,,011-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-MGD5PTN,57.04,,,,,,58.01,1983-09-18,Bihar,['GSM'],,,,,2014-05-29,Level,56.04,,,,013-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-MGD5PTN,53.68,,,,,,54.59,1982-09-03,Bihar,['GSM'],,,,,2014-05-29,Level,52.68,,,,014-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,021-mgd5ptn,50.6,,,,,,53.91,1976-09-18,Bihar,['GSM'],,,,,2014-05-29,Level,49.6,,,,021-mgd5ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-LYDAGRA,122.66,,,,,,132.16,1978-09-05,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-20,Level,121.66,,,,009-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-MGD1LKn,106.07,,,,,,107.616,2014-08-18,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Barabanki,2014-04-16,Level,105.07,,,,010-MGD1LKn,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-mgd3vns,74.066,,,,,,77.738,1971-09-22,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-02,Level,73.066,,,,010-mgd3vns,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MGD3VNS,84.734,,,,,,87.98,1978-09-08,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",74.95,,2006-05-18,Allahabad,2014-04-28,Level,83.734,,,,002-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-LYDAGRA,121.92,,,,,,126.13,1978-09-11,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Etawah,2014-04-28,Level,120.92,,,,002-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MGD5PTN,27.25,,,,,,30.91,1998-08-20,Jharkhand,['GSM'],,,,,2014-05-30,Level,26.25,,,008-MGD5PTN,008-MGD5PTN,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-ubddib,120.4,,,,,,122.69,1973-06-17,,"['Wireless', 'GSM']",,,,,2014-04-28,Level,119.4,,,,012-ubddib,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-MGD1LKN,131.0,,,,,,132.37,2014-08-15,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-07,Level,130.0,,,,003-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-UBDDIB,105.7,,,,,,106.48,1998-09-03,Assam & Meghalaya,[None],,,,,2014-04-16,Level,104.7,,,,010-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-MGD5PTN,52.0,,,,,,53.79,1976-09-10,Bihar,['GSM'],,,,,2014-05-29,Level,51.0,,,,027-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-UBDDIB,82.53,,,,,,86.21,1972-07-28,Assam & Meghalaya,['Wireless'],,,,,2014-04-28,Level,81.53,,,,022-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MGD5PTN,50.45,,,,,,52.52,1975-08-23,Bihar,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-21,Level,49.45,,,,002-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-mgd4ptn,35.65,,,,,,38.2,2017-08-14,Bihar,['GSM'],,,,,2014-05-31,Level,34.65,,,,030-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,031-mgd4ptn,31.4,,,,,,34.07,2017-08-14,Bihar,"['GSM', 'Manual']",,,,,2014-06-02,Level,30.4,,,,031-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-mgd4ptn,47.75,,,,,,49.24,2017-08-13,Bihar,['GSM'],,,,,2014-06-02,Level,46.75,,,,023-mgd4ptn,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-LGDHYD,19.51,,,,,,20.48,,Coastal Andhra Pradesh,"['Wireless', 'Telemetry']",,,,,2014-05-20,Level,17.68,,,,027-LGDHYD,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-UBDDIB,85.54,,2020-08-27,,,,87.37,1991-07-11,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-16,Level,84.54,,2020-08-27,,019-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MGD5PTN,54.41,,,,,,55.46,2020-07-24,Bihar,['GSM'],,,,,2014-05-29,Level,53.41,,,,009-MGD5PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-01-006,16.85,,,,,,18.48,2007-09-11,Assam & Meghalaya,['Manual'],,,,Badarpur,2015-05-18,Level,15.85,,,,01-11-01-006,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-HGDDDN,340.5,,,,,,341.72,1995-09-05,Uttarakhand,"['Wireless', 'Telemetry']",,,,RISHIKESH,2014-04-24,Level,339.5,,,,014-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-LBDJPG,29.94,,,,,,30.95,2007-09-08,Assam & Meghalaya,"['Wireless', 'Telemetry', 'Manual']",,,,dhubri,2014-04-21,Level,28.94,,,,008-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MGD2LKN,125.97,,,,,,126.78,2010-09-27,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Farrukabad,2014-04-16,Level,124.97,,,,004-MGD2LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-UYDDEL,166.0,,,,,,169.73,1978-09-08,West Uttar Pradesh,"['Wireless', 'Manual']",,,,,2014-04-17,Level,165.2,,,,017-UYDDEL,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-mgd2lkn,101.0,,,,,,104.81,1982-09-17,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-21,Level,100.0,,,,016-mgd2lkn,
