district,block_name,object_id,rail_length,rail_count
Anugul,ANUGUL,21-384-03276,0.0,0.0
Anugul,ATHMALLIK,21-384-03277,0.0,0.0
Anugul,BANARPAL,21-384-03278,45871.13494707909,13.0
Anugul,CHHENDIPADA,21-384-03279,28036.67205544452,4.0
Anugul,KANIHA,21-384-03280,24609.835795312858,8.0
Anugul,KISHORENAGAR,21-384-03281,40008.54298574919,4.0
Anugul,PALALAHADA,21-384-03282,0.0,0.0
Anugul,TALACHER,21-384-03283,72480.73718793126,47.0
Balangir,AGALPUR,21-393-03284,7388.997069688121,2.0
Balangir,BALANGIR,21-393-03285,18358.365282050934,6.0
Balangir,BANGOMUNDA,21-393-03286,0.0,0.0
Balangir,BELPARA,21-393-03287,3647.7579198753906,1.0
Balangir,DEOGAON,21-393-03288,14654.499974434442,4.0
Balangir,GUDVELLA,21-393-03289,0.0,0.0
Balangir,KHAPRAKHOL,21-393-03290,13544.992772783295,3.0
Balangir,LOISINGA,21-393-03291,11269.899823014512,2.0
Balangir,MURIBAHAL,21-393-03292,23772.20435750085,6.0
Balangir,PATNAGARH,21-393-03293,0.0,0.0
Balangir,PUINTALA,21-393-03294,20017.9834554298,20.0
Balangir,SAINTALA,21-393-03295,25627.047911870497,3.0
Balangir,TITLAGARH,21-393-03296,23307.06544936693,4.0
Balangir,TUREKELA,21-393-03297,27600.20002625602,5.0
Baleshwar,BAHANAGA,21-377-03298,14378.287018866315,2.0
Baleshwar,BALESHWAR,21-377-03299,39704.33549323959,13.0
Baleshwar,BALIAPAL,21-377-03300,0.0,0.0
Baleshwar,BASTA,21-377-03301,18470.350004203057,5.0
Baleshwar,BHOGRAI,21-377-03302,0.0,0.0
Baleshwar,JALESWAR,21-377-03303,14052.291074881248,2.0
Baleshwar,KHAIRA,21-377-03304,0.0,0.0
Baleshwar,NILGIRI,21-377-03305,0.0,0.0
Baleshwar,OUPADA,21-377-03306,0.0,0.0
Baleshwar,REMUNA,21-377-03307,11269.546470012228,6.0
Baleshwar,SIMULIA,21-377-03308,9730.499406802755,1.0
Baleshwar,SORO,21-377-03309,15095.855922054925,2.0
Bargarh,AMBABHONA,21-370-03310,22685.231065821692,66.0
Bargarh,ATTABIRA,21-370-03311,14824.795628035396,2.0
Bargarh,BARGARH,21-370-03312,18808.23567793232,3.0
Bargarh,BARPALI,21-370-03313,31104.481718851406,7.0
Bargarh,BHATLI,21-370-03314,17249.10855438801,1.0
Bargarh,BHEDEN,21-370-03315,0.0,0.0
Bargarh,BIJEPUR,21-370-03316,0.0,0.0
Bargarh,GAISILET,21-370-03317,0.0,0.0
Bargarh,JHARBANDH,21-370-03318,0.0,0.0
Bargarh,PADAMPUR,21-370-03319,0.0,0.0
Bargarh,PAIKMAL,21-370-03320,0.0,0.0
Bargarh,SOHELLA,21-370-03321,0.0,0.0
Bhadrak,BASUDEVPUR,21-378-03322,0.0,0.0
Bhadrak,BHADRAK,21-378-03323,37958.452511578944,23.0
Bhadrak,BHANDARIPOKHARI,21-378-03324,7081.132101433552,2.0
Bhadrak,BONTH,21-378-03325,7523.683600617079,3.0
Bhadrak,CHANDABALI,21-378-03326,23818.111146853942,5.0
Bhadrak,DHAMANAGAR,21-378-03327,0.0,0.0
Bhadrak,TIHIDI,21-378-03328,23110.391483115665,5.0
Boudh,BOUDH,21-391-03329,0.0,0.0
Boudh,HARABHANGA,21-391-03330,0.0,0.0
Boudh,KANTAMAL,21-391-03331,0.0,0.0
Cuttack,ATHAGAD,21-381-03332,34367.820134773814,9.0
Cuttack,BADAMBA,21-381-03333,0.0,0.0
Cuttack,BANKI,21-381-03334,0.0,0.0
Cuttack,BANKI- DAMPARA,21-381-03335,0.0,0.0
Cuttack,BARANGA,21-381-03336,15975.049010259721,4.0
Cuttack,CUTTACKSADAR,21-381-03337,38303.57129377389,13.0
Cuttack,KANTAPADA,21-381-03338,0.0,0.0
Cuttack,MAHANGA,21-381-03339,0.0,0.0
Cuttack,NARASINGHPUR,21-381-03340,0.0,0.0
Cuttack,NIALI,21-381-03341,0.0,0.0
Cuttack,NISCHINTA KOILI,21-381-03342,0.0,0.0
Cuttack,SALEPUR,21-381-03343,0.0,0.0
Cuttack,TANGI CHOUDWAR,21-381-03344,41690.0433459042,14.0
Cuttack,TIGIRIA,21-381-03345,0.0,0.0
Deogarh,BARKOTE,21-373-03346,0.0,0.0
Deogarh,REAMAL,21-373-03347,0.0,0.0
Deogarh,TILEIBANI,21-373-03348,0.0,0.0
Dhenkanal,BHUBAN,21-383-03349,0.0,0.0
Dhenkanal,DHENKANAL SADAR,21-383-03350,19732.299323522264,3.0
Dhenkanal,GONDIA,21-383-03351,0.0,0.0
Dhenkanal,HINDOL,21-383-03352,3887.5882185629653,2.0
Dhenkanal,KAMAKHYANAGAR,21-383-03353,0.0,0.0
Dhenkanal,KANKADA HAD,21-383-03354,0.0,0.0
Dhenkanal,ODAPADA,21-383-03355,49720.128346743,11.0
Dhenkanal,PARJANG,21-383-03356,0.0,0.0
Gajapati,GOSANI,21-389-03357,22570.286114652197,6.0
Gajapati,GUMMA,21-389-03358,0.0,0.0
Gajapati,KASINAGAR,21-389-03359,74453.24420489435,2.0
Gajapati,MOHANA,21-389-03360,0.0,0.0
Gajapati,NUAGADA,21-389-03361,0.0,0.0
Gajapati,R.UDAYAGIRI,21-389-03362,0.0,0.0
Gajapati,RAYAGADA,21-389-03363,0.0,0.0
Ganjam,ASKA,21-388-03364,0.0,0.0
Ganjam,BEGUNIAPADA,21-388-03365,0.0,0.0
Ganjam,BELLAGUNTHA,21-388-03366,0.0,0.0
Ganjam,BHANJANAGAR,21-388-03367,0.0,0.0
Ganjam,BUGUDA,21-388-03368,0.0,0.0
Ganjam,CHATRAPUR,21-388-03369,20901.419421705068,4.0
Ganjam,CHIKITI,21-388-03370,7851.894898576722,2.0
Ganjam,DHARAKOTE,21-388-03371,0.0,0.0
Ganjam,DIGAPAHANDI,21-388-03372,0.0,0.0
Ganjam,GANJAM,21-388-03373,24344.867166041924,5.0
Ganjam,HINJILICUT,21-388-03374,0.0,0.0
Ganjam,JAGANNATHPRASAD,21-388-03375,0.0,0.0
Ganjam,KABISURYANAGAR,21-388-03376,0.0,0.0
Ganjam,KHALLIKOTE,21-388-03377,18820.137753470615,4.0
Ganjam,KUKUDAKHANDI,21-388-03378,1373.9003697606358,1.0
Ganjam,PATRAPUR,21-388-03379,2675.385711736974,2.0
Ganjam,POLOSARA,21-388-03380,0.0,0.0
Ganjam,PURUSHOTTAMPUR,21-388-03381,0.0,0.0
Ganjam,RANGEILUNDA,21-388-03382,17265.023916015467,5.0
Ganjam,SANAKHEMUNDI,21-388-03383,0.0,0.0
Ganjam,SHERAGADA,21-388-03384,0.0,0.0
Ganjam,SURADA,21-388-03385,0.0,0.0
Jagatsinghapur,BALIKUDA,21-380-03386,0.0,0.0
Jagatsinghapur,BIRIDI,21-380-03387,14242.678542163207,3.0
Jagatsinghapur,ERASAMA,21-380-03388,828.4821991414259,2.0
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,0.0,0.0
Jagatsinghapur,KUJANG,21-380-03390,51113.975823578556,15.0
Jagatsinghapur,NAUGAON,21-380-03391,0.0,0.0
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,13910.615572984334,3.0
Jagatsinghapur,TIRTOL,21-380-03393,12669.847518471295,1.0
Jajapur,BADCHANA,21-382-03394,34294.61805340882,12.0
Jajapur,BARI,21-382-03395,0.0,0.0
Jajapur,BINJHARPUR,21-382-03396,0.0,0.0
Jajapur,DAHRMASALA,21-382-03397,30901.77379262471,6.0
Jajapur,DANAGADI,21-382-03398,48127.02000230713,11.0
Jajapur,DASARATHAPUR,21-382-03399,0.0,0.0
Jajapur,JAJPUR,21-382-03400,0.0,0.0
Jajapur,KOREI,21-382-03401,16561.158926144057,3.0
Jajapur,RASULPUR,21-382-03402,0.0,0.0
Jajapur,SUKINDA,21-382-03403,3744.737902629464,2.0
Jharsuguda,JHARSUGUDA,21-371-03404,80358.35656366532,63.0
Jharsuguda,KIRMIRA,21-371-03405,20444.643953782685,4.0
Jharsuguda,KOLABIRA,21-371-03406,0.0,0.0
Jharsuguda,LAIKERA,21-371-03407,0.0,0.0
Jharsuguda,LAKHANPUR,21-371-03408,14242.13886724034,9.0
Kalahandi,BHAWANIPATNA,21-395-03409,27582.871580254483,28.0
Kalahandi,DHARAMAGARH,21-395-03410,0.0,0.0
Kalahandi,GOLAMUNDA,21-395-03411,0.0,0.0
Kalahandi,JAYAPATNA,21-395-03412,0.0,0.0
Kalahandi,JUNAGARH,21-395-03413,11079.1963638925,22.0
Kalahandi,KALAMPUR,21-395-03414,0.0,0.0
Kalahandi,KARLAMUNDA,21-395-03415,0.0,0.0
Kalahandi,KESINGA,21-395-03416,12927.675455908426,3.0
